id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1665072,1,1,3,19,1,30,20,29.0,56.0
1665074,1,1,3,19,1,32,21,58.0,17.0
1665094,1,2,3,19,1,6,18,19.0,6.0
1665112,1,3,3,19,1,35,27,35.0,51.0
1665120,1,3,3,19,1,24,50,36.0,43.0
1665124,1,3,3,19,1,29,18,28.0,62.0
1665130,1,3,3,19,1,31,12,39.0,39.0
1665156,1,5,3,19,1,12,7,27.0,4.0
1665211,1,8,3,13,1,13,43,59.0,9.0
1665228,1,9,3,19,1,42,31,59.0,19.0
1665261,1,11,3,19,1,28,12,73.0,60.0
1665352,1,17,3,19,1,21,26,39.0,25.0
1665354,1,17,3,19,1,25,20,24.0,36.0
1665357,1,17,3,19,1,31,24,42.0,45.0
1665418,1,20,3,12,20,19,44,23.0,63.0
1665437,1,20,3,19,1,23,22,27.0,33.0
1665441,1,21,3,19,1,40,21,67.0,7.0
1665478,1,22,3,19,1,32,22,36.0,49.0
1665509,1,24,1,21,1,33,0,24.0,36.0
1665538,1,27,3,19,20,29,47,29.0,67.0
1665541,1,27,3,19,1,29,53,36.0,68.0
1665556,1,27,3,19,20,21,16,32.0,22.0
1665629,1,32,3,19,1,37,15,54.0,14.0
1665650,1,33,3,12,20,32,37,46.0,54.0
1665706,1,35,3,19,20,12,52,25.0,62.0
1665723,1,36,3,19,1,31,22,40.0,44.0
1665798,1,42,1,5,1,27,9,14.0,24.0
1665921,1,49,0,9,22,45,30,54.0,32.0
1665996,1,54,3,19,1,29,50,67.0,39.0
1666028,1,55,3,19,1,29,31,60.0,32.0
1666045,1,56,0,9,22,34,8,28.0,0.0
1666064,1,58,0,9,27,38,49,51.0,49.0
1666178,1,66,1,5,1,18,11,30.0,8.0
1666203,1,68,3,12,20,27,57,38.0,70.0
1666220,1,70,0,1,27,38,47,56.0,52.0
1666235,1,70,3,19,1,22,28,5.0,39.0
1666261,1,72,0,10,27,32,33,27.0,45.0
1666330,1,75,2,0,1,26,38,57.0,32.0
1666331,1,75,3,19,1,57,32,69.0,39.0
1666382,1,79,0,1,27,9,36,26.0,34.0
1666500,1,86,1,6,19,67,18,84.0,72.0
1666555,1,92,0,8,27,24,52,34.0,57.0
1666557,1,92,3,19,1,34,57,55.0,56.0
1665053,66,0,0,8,27,8,94,9.0,95.0
1665070,66,1,3,19,1,26,77,26.0,51.0
1665091,66,2,3,19,1,26,80,9.0,84.0
1665114,66,3,3,19,1,40,93,46.0,71.0
1665118,66,3,1,21,1,31,100,25.0,86.0
1665141,66,4,3,19,1,30,67,23.0,62.0
