id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1238233,686,2,3,19,1,31,46,36.0,81.0
1238241,686,2,3,13,1,58,76,93.0,87.0
1238264,686,4,1,5,1,36,27,33.0,77.0
1238269,686,5,3,19,1,30,31,28.0,57.0
1238281,686,5,3,19,1,39,73,67.0,58.0
1238333,686,8,3,19,1,33,39,30.0,26.0
1238336,686,8,3,19,1,40,49,34.0,60.0
1238345,686,9,0,10,22,46,52,33.0,60.0
1238349,686,9,3,19,1,32,48,34.0,34.0
1238359,686,10,3,19,1,32,35,32.0,29.0
1238400,686,12,3,19,1,38,87,65.0,76.0
1238420,686,13,0,1,27,33,44,48.0,16.0
1238465,686,15,3,13,1,32,63,83.0,46.0
1238476,686,16,0,9,27,26,12,20.0,24.0
1238518,686,18,3,19,1,42,41,46.0,60.0
1238531,686,18,3,19,1,50,89,54.0,95.0
1238569,686,20,3,19,1,38,26,73.0,25.0
1238596,686,22,3,19,1,71,49,68.0,77.0
1238604,686,22,3,19,1,56,81,76.0,94.0
1238608,686,22,3,19,1,62,81,81.0,53.0
1238613,686,22,3,19,1,63,85,56.0,85.0
1238618,686,23,3,19,1,56,73,70.0,78.0
1238689,686,29,1,5,1,34,51,37.0,68.0
1238710,686,30,3,19,1,60,17,30.0,33.0
1238714,686,30,3,19,1,60,26,30.0,34.0
1238794,686,36,3,19,1,6,27,8.0,11.0
1238839,686,39,3,19,1,40,86,22.0,37.0
1238854,686,39,3,19,1,38,53,55.0,94.0
1238871,686,40,3,19,1,32,29,30.0,66.0
1238878,686,41,3,13,1,35,39,64.0,94.0
1238900,686,42,0,9,22,87,27,94.0,22.0
1238905,686,42,0,1,27,27,37,12.0,32.0
1238931,686,44,3,19,1,33,47,54.0,81.0
1238933,686,44,3,19,1,43,48,38.0,23.0
1238937,686,44,3,19,1,54,49,66.0,73.0
1238955,686,44,3,19,1,46,52,74.0,41.0
1238959,686,45,3,19,1,60,79,66.0,91.0
1238971,686,45,3,19,1,47,51,57.0,80.0
1238973,686,45,3,19,1,51,54,59.0,81.0
1238975,686,45,3,19,1,54,51,70.0,50.0
1238980,686,45,3,19,1,69,66,93.0,78.0
1238998,686,46,3,12,1,34,39,65.0,46.0
1239041,686,48,3,19,1,54,49,70.0,61.0
1239097,686,51,1,5,1,46,53,71.0,76.0
1239099,686,51,3,19,1,66,61,55.0,25.0
1239153,686,54,3,19,1,69,60,92.0,89.0
1239215,686,57,3,19,1,32,63,29.0,78.0
1239271,686,60,3,19,1,70,57,76.0,62.0
1239299,686,61,3,19,1,35,70,57.0,84.0
1239320,686,62,3,19,1,49,68,46.0,73.0
1239331,686,63,3,19,1,71,53,63.0,25.0
1239343,686,63,0,10,27,68,56,66.0,56.0
1239344,686,63,3,19,1,66,56,65.0,89.0
1239371,686,65,3,19,1,63,27,29.0,23.0
1239373,686,65,3,19,1,46,43,58.0,80.0
1239444,686,69,3,19,1,46,47,64.0,12.0
1239495,686,71,3,19,1,41,58,45.0,47.0
1239649,686,81,3,13,20,48,77,91.0,73.0
1239719,686,85,3,19,5,29,45,42.0,33.0
1239777,686,89,3,19,1,46,46,29.0,23.0
1239784,686,89,3,19,1,48,53,64.0,48.0
1239795,686,90,3,19,1,57,44,67.0,75.0
1239834,686,92,3,19,1,17,48,38.0,11.0
1239847,686,93,3,19,5,46,47,70.0,64.0
1239869,686,94,1,5,1,46,43,41.0,66.0
1239408,1191,67,0,9,22,26,35,40.0,43.0
1239445,1191,69,3,19,1,64,12,52.0,42.0
1239505,1191,72,3,12,1,60,71,69.0,48.0
1239507,1191,72,3,19,1,65,53,66.0,48.0
1239567,1191,76,0,9,22,37,8,45.0,0.0
1239640,1191,81,0,8,22,72,4,70.0,2.0
1239641,1191,81,3,19,1,70,2,64.0,5.0
1239652,1191,82,3,19,1,74,28,80.0,8.0
1239720,1191,85,3,19,5,42,33,60.0,84.0
1239776,1191,89,3,19,1,50,50,46.0,46.0
1239846,1191,93,3,19,5,45,12,46.0,47.0
1239867,1191,94,0,8,27,35,48,36.0,44.0
1238197,1694,0,3,12,1,21,70,14.0,77.0
1238284,1694,6,3,19,1,24,28,35.0,9.0
1238385,1694,11,3,19,1,26,26,41.0,30.0
1238387,1694,11,3,13,1,28,27,63.0,63.0
1238484,1694,16,3,19,1,30,44,40.0,9.0
1238490,1694,16,3,19,1,28,28,36.0,56.0
1238778,1694,35,0,1,27,91,44,91.0,52.0
1238801,1694,36,3,13,1,44,45,68.0,95.0
1239188,1694,55,0,10,27,66,25,71.0,26.0
1239192,1694,56,0,10,27,87,43,87.0,42.0
1239197,1694,57,3,12,20,31,30,32.0,43.0
1239217,1694,57,0,10,27,26,32,26.0,36.0
1239220,1694,57,0,8,22,16,20,14.0,10.0
1239350,1694,64,3,19,1,21,23,31.0,6.0
1239416,1694,68,0,8,22,38,92,31.0,88.0
1239418,1694,68,3,19,1,31,88,18.0,76.0
1239435,1694,68,3,19,1,40,34,37.0,69.0
1239490,1694,71,3,19,1,20,35,24.0,71.0
1239537,1694,75,2,2,20,9,63,9.0,82.0
1239561,1694,76,3,12,20,32,63,11.0,55.0
1239627,1694,80,0,1,27,34,44,37.0,50.0
1239708,1694,85,3,19,1,32,40,41.0,75.0
1239713,1694,85,3,19,1,44,35,55.0,66.0
1239733,1694,86,3,19,1,41,30,19.0,47.0
1239861,1694,94,3,19,1,57,33,61.0,61.0
1238219,1719,1,3,19,1,62,98,30.0,74.0
