id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1093716,439,6,3,19,1,52,83,58.0,70.0
1093728,439,6,0,8,27,26,47,28.0,45.0
1093736,439,7,3,12,20,41,71,24.0,94.0
1093790,439,10,0,8,22,21,96,23.0,100.0
1093830,439,11,1,5,1,28,70,39.0,70.0
1093849,439,13,3,19,1,30,49,41.0,96.0
1093854,439,13,0,8,27,46,50,45.0,50.0
1093893,439,15,3,12,1,53,21,64.0,9.0
1093917,439,16,3,19,1,12,77,26.0,80.0
1093940,439,17,3,13,1,44,77,82.0,3.0
1093990,439,19,3,19,1,54,52,32.0,41.0
1094001,439,19,3,19,1,31,81,45.0,100.0
1094032,439,21,3,19,1,59,64,53.0,36.0
1094063,439,23,3,19,1,43,22,39.0,10.0
1094111,439,25,3,19,1,47,58,45.0,34.0
1094121,439,26,3,19,1,44,51,41.0,28.0
1094128,439,26,3,19,1,45,32,45.0,24.0
1094131,439,26,3,19,1,62,17,62.0,9.0
1094136,439,27,3,19,1,40,16,32.0,54.0
1094189,439,29,0,8,27,42,39,45.0,30.0
1094191,439,29,3,19,1,45,30,47.0,13.0
1094193,439,29,3,13,1,46,19,64.0,68.0
1094252,439,33,0,1,22,36,83,30.0,58.0
1094285,439,34,3,20,26,53,51,74.0,78.0
1094321,439,37,3,19,1,34,47,45.0,96.0
1094351,439,39,3,13,1,59,24,59.0,89.0
1094367,439,40,3,19,1,43,69,45.0,75.0
1094371,439,40,1,5,1,46,68,55.0,81.0
1094414,439,42,3,19,1,27,31,34.0,17.0
1094440,439,44,3,19,1,38,5,28.0,8.0
1094482,439,45,3,19,1,35,50,33.0,87.0
1094499,439,46,3,19,1,37,76,44.0,93.0
1094520,439,47,3,19,1,33,67,30.0,17.0
1094546,439,48,3,19,1,37,17,13.0,51.0
1094548,439,48,3,19,1,31,11,35.0,16.0
1094550,439,48,3,19,1,38,16,37.0,76.0
1094604,439,51,0,10,27,29,43,26.0,33.0
1094613,439,52,0,1,27,49,81,67.0,78.0
