id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
616498,42,78,0,8,22,32,6,32.0,6.0
616500,42,78,3,19,1,32,6,28.0,2.0
616588,42,82,3,19,1,52,6,68.0,4.0
616590,42,82,3,19,1,64,10,69.0,31.0
616609,42,83,3,19,1,47,4,43.0,20.0
616688,42,87,3,12,1,60,30,67.0,42.0
616832,42,94,3,19,1,54,5,60.0,66.0
616631,82,84,0,8,22,42,96,44.0,100.0
616692,82,87,3,19,1,43,50,41.0,34.0
616717,82,89,0,8,22,63,29,58.0,32.0
616774,82,91,0,8,27,92,77,95.0,84.0
616776,82,91,3,19,1,95,84,98.0,97.0
616791,82,92,0,8,27,89,31,88.0,36.0
616813,82,93,3,19,5,49,43,46.0,36.0
615186,889,5,0,10,27,13,48,6.0,54.0
615190,889,5,0,8,22,37,8,44.0,7.0
615201,889,5,0,9,22,14,6,18.0,2.0
615231,889,7,0,8,22,98,9,100.0,0.0
615253,889,8,3,19,1,22,10,36.0,18.0
615283,889,9,3,19,21,93,34,95.0,52.0
615297,889,12,0,10,22,25,9,20.0,0.0
615302,889,13,3,19,1,22,3,26.0,10.0
615306,889,13,1,5,1,30,5,31.0,15.0
615353,889,16,0,1,27,48,28,55.0,28.0
615359,889,16,0,8,22,64,8,63.0,0.0
615410,889,19,1,21,1,44,0,61.0,5.0
615434,889,20,0,10,27,70,9,70.0,9.0
615591,889,28,3,19,1,29,11,55.0,5.0
615607,889,29,0,10,27,46,10,47.0,3.0
615661,889,32,3,19,1,52,2,59.0,5.0
615663,889,32,0,10,27,57,10,57.0,10.0
615665,889,32,3,19,1,57,10,82.0,50.0
615701,889,33,3,19,1,71,33,80.0,43.0
615830,889,41,0,9,22,18,7,19.0,14.0
615867,889,43,0,1,27,85,20,0.0,0.0
616119,889,57,3,19,1,51,1,42.0,7.0
616170,889,60,3,19,1,67,4,56.0,7.0
616237,889,64,0,1,27,91,28,89.0,49.0
616264,889,66,1,21,1,69,0,56.0,13.0
616277,889,66,3,13,1,69,27,94.0,85.0
616323,889,69,3,19,1,60,31,61.0,54.0
616362,889,71,3,19,1,31,12,27.0,38.0
616412,889,72,3,13,1,58,29,77.0,63.0
616427,889,74,3,19,1,38,8,61.0,3.0
616464,889,76,3,19,1,64,2,62.0,30.0
616479,889,77,3,12,1,41,17,48.0,2.0
616501,889,78,3,19,1,28,2,29.0,1.0
616503,889,78,3,19,1,29,1,33.0,2.0
616510,889,78,0,9,27,31,3,27.0,12.0
616522,889,78,3,19,1,65,14,80.0,4.0
616527,889,78,1,21,1,89,0,76.0,7.0
616566,889,80,3,19,1,64,18,66.0,58.0
616589,889,82,3,19,1,68,4,64.0,10.0
616617,889,83,3,13,26,67,16,91.0,67.0
616625,889,84,3,19,1,57,27,69.0,53.0
616648,889,85,3,19,1,57,18,55.0,45.0
616654,889,85,3,4,19,74,4,91.0,55.0
616704,889,87,0,1,27,90,25,88.0,38.0
616781,889,92,3,19,1,18,27,27.0,55.0
616806,889,93,2,0,1,28,30,57.0,18.0
616431,1248,74,3,19,1,52,96,52.0,80.0
616602,1248,83,3,20,1,42,65,76.0,33.0
616630,1248,84,3,13,1,6,76,42.0,96.0
616768,1248,91,3,19,5,27,33,23.0,30.0
616770,1248,91,2,0,1,35,32,48.0,58.0
616771,1248,91,3,19,1,48,58,59.0,97.0
616786,1248,92,3,19,20,31,44,44.0,31.0
616794,1248,92,3,19,1,77,36,92.0,15.0
615100,1355,2,3,19,1,44,27,43.0,12.0
615102,1355,2,3,19,1,32,22,29.0,70.0
615107,1355,2,3,19,1,31,40,24.0,68.0
615131,1355,2,3,19,1,11,15,18.0,31.0
615143,1355,3,3,19,1,36,37,41.0,63.0
615215,1355,6,3,19,1,33,29,39.0,17.0
615217,1355,6,3,19,1,31,30,28.0,56.0
615265,1355,8,3,19,1,61,38,55.0,68.0
615273,1355,9,3,19,1,44,60,45.0,32.0
615276,1355,9,3,19,1,31,34,45.0,13.0
615308,1355,13,3,19,1,26,28,29.0,74.0
615312,1355,13,3,19,1,31,32,47.0,33.0
615378,1355,18,0,1,27,23,51,25.0,68.0
615402,1355,19,0,9,22,45,23,47.0,19.0
615442,1355,20,0,1,27,55,33,63.0,53.0
615498,1355,23,3,19,1,59,78,53.0,87.0
615595,1355,28,3,19,1,31,17,29.0,62.0
615598,1355,29,3,19,1,24,29,13.0,59.0
615601,1355,29,3,19,1,39,24,48.0,4.0
615660,1355,32,3,19,1,40,18,52.0,2.0
615744,1355,37,0,10,27,7,43,7.0,40.0
615770,1355,38,3,19,20,21,27,3.0,38.0
615812,1355,41,3,19,1,49,44,52.0,62.0
615874,1355,44,0,9,22,44,50,45.0,48.0
615897,1355,45,3,13,1,34,11,77.0,10.0
615915,1355,46,0,1,27,22,46,29.0,26.0
615934,1355,48,3,19,1,30,81,10.0,63.0
615936,1355,48,3,19,1,26,37,38.0,37.0
615999,1355,52,3,19,1,30,23,47.0,23.0
616086,1355,56,3,19,1,23,24,21.0,41.0
616109,1355,56,0,10,27,9,40,13.0,30.0
616113,1355,57,3,19,1,28,29,35.0,73.0
616118,1355,57,3,19,1,35,27,51.0,1.0
616120,1355,57,3,19,1,42,7,42.0,33.0
616169,1355,60,3,19,1,55,23,67.0,4.0
616171,1355,60,3,19,1,56,7,51.0,51.0
616173,1355,60,3,19,1,55,19,51.0,54.0
616188,1355,62,0,9,27,45,22,49.0,24.0
616204,1355,63,0,10,22,86,40,90.0,49.0
