id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
501575,94,78,3,19,1,41,37,38.0,32.0
501593,94,78,3,19,1,60,81,73.0,66.0
501606,94,79,0,9,27,41,74,43.0,79.0
501607,94,79,3,19,1,43,79,48.0,88.0
501648,94,83,3,19,1,30,51,45.0,64.0
501659,94,83,3,19,1,37,50,34.0,79.0
501665,94,83,3,19,1,55,40,57.0,51.0
501672,94,84,3,19,1,43,76,64.0,91.0
501675,94,84,3,19,1,64,63,64.0,55.0
501677,94,84,3,13,1,63,63,60.0,9.0
501766,94,90,3,19,1,33,61,38.0,73.0
501770,94,91,3,19,1,40,62,31.0,34.0
501795,94,91,3,19,5,58,81,69.0,94.0
501798,94,92,3,19,1,59,68,56.0,54.0
501802,94,92,3,19,1,66,39,41.0,27.0
501807,94,92,3,19,1,63,66,41.0,68.0
501817,94,92,3,19,1,33,37,17.0,39.0
501823,94,93,3,19,1,30,50,39.0,49.0
501830,94,93,3,19,1,31,66,33.0,38.0
500157,181,3,0,9,27,30,20,28.0,22.0
500160,181,3,0,8,27,28,22,23.0,14.0
500175,181,4,3,19,1,78,82,81.0,85.0
500198,181,5,0,1,27,29,50,28.0,66.0
500208,181,5,3,19,1,52,82,39.0,80.0
500215,181,5,0,9,27,69,60,67.0,44.0
500293,181,10,3,19,1,82,87,82.0,94.0
500498,181,19,3,19,1,29,65,20.0,62.0
500601,181,23,0,8,22,72,80,58.0,66.0
500612,181,24,3,19,1,61,91,69.0,83.0
500738,181,31,3,19,1,38,69,38.0,46.0
500844,181,35,0,9,27,24,90,21.0,82.0
500852,181,36,3,19,1,41,87,30.0,65.0
500864,181,36,3,19,1,41,63,42.0,37.0
501021,181,47,3,19,1,42,47,51.0,49.0
501140,181,51,3,19,1,42,62,67.0,80.0
501173,181,54,3,19,1,55,73,64.0,88.0
501200,181,56,3,19,1,34,91,36.0,88.0
501202,181,56,2,0,1,35,88,64.0,80.0
501276,181,59,3,19,1,65,79,59.0,75.0
501330,181,62,3,19,1,59,75,61.0,89.0
501332,181,62,3,19,1,70,80,88.0,98.0
501336,181,62,0,10,27,77,85,70.0,96.0
501363,181,64,3,19,1,37,69,39.0,95.0
501365,181,64,3,19,1,69,92,66.0,64.0
501400,181,66,3,19,1,61,79,63.0,93.0
501495,181,71,3,19,1,40,72,39.0,46.0
501536,181,74,3,19,1,67,64,58.0,8.0
501562,181,77,0,1,27,59,19,71.0,0.0
501579,181,78,3,13,1,54,28,72.0,79.0
501595,181,78,3,19,1,73,48,60.0,23.0
501611,181,79,3,19,1,66,31,73.0,14.0
501615,181,79,3,4,19,95,23,91.0,62.0
501647,181,83,3,19,1,23,33,30.0,51.0
501662,181,83,3,19,1,47,33,51.0,8.0
501676,181,84,3,19,1,64,55,63.0,63.0
501727,181,87,5,18,13,87,38,0.0,0.0
501773,181,91,3,19,1,34,29,35.0,12.0
501799,181,92,3,19,1,56,54,44.0,26.0
501812,181,92,3,19,1,41,22,61.0,14.0
501825,181,93,3,19,1,33,26,37.0,10.0
501827,181,93,3,19,1,26,22,11.0,66.0
501831,181,93,3,19,1,33,38,45.0,11.0
500218,186,5,5,18,14,74,39,0.0,0.0
500297,186,10,3,19,1,73,62,72.0,35.0
500425,186,15,0,8,27,42,72,37.0,73.0
500486,186,19,0,8,27,39,29,40.0,24.0
500488,186,19,3,19,1,40,24,38.0,5.0
500587,186,23,2,0,1,32,55,66.0,71.0
500588,186,23,3,19,1,66,71,66.0,38.0
500639,186,25,2,0,1,28,64,64.0,63.0
500704,186,29,3,19,1,39,41,30.0,45.0
500768,186,32,3,19,1,70,39,73.0,60.0
500770,186,32,0,8,27,80,37,87.0,33.0
500940,186,40,0,8,27,93,71,94.0,71.0
501049,186,48,3,19,1,64,53,40.0,8.0
501119,186,50,0,8,22,90,62,87.0,62.0
501233,186,57,0,9,22,95,80,97.0,93.0
501610,186,79,3,19,1,61,50,66.0,31.0
501683,186,84,0,9,22,75,85,78.0,87.0
501809,186,92,3,19,1,56,46,33.0,34.0
500091,483,0,3,19,1,34,53,36.0,79.0
500098,483,0,3,13,1,38,78,34.0,31.0
500103,483,0,3,19,1,53,56,48.0,57.0
500105,483,0,3,19,1,60,79,77.0,100.0
500139,483,2,3,12,20,42,57,49.0,78.0
500148,483,2,3,19,1,61,32,29.0,51.0
500154,483,3,3,19,1,41,32,45.0,61.0
500192,483,5,3,19,1,66,77,68.0,88.0
500249,483,8,3,19,1,39,53,41.0,91.0
500287,483,9,3,19,1,29,36,13.0,36.0
500302,483,10,3,19,1,24,53,33.0,59.0
500306,483,10,1,5,1,38,54,39.0,73.0
500314,483,11,3,19,1,71,48,72.0,83.0
500325,483,11,3,19,1,64,30,67.0,41.0
500359,483,12,3,19,1,62,64,71.0,39.0
500435,483,16,3,19,1,61,75,72.0,70.0
500460,483,18,1,5,1,41,7,31.0,41.0
500467,483,18,3,19,1,47,52,66.0,32.0
500482,483,18,3,19,1,60,76,74.0,80.0
500507,483,20,0,10,27,34,75,36.0,75.0
500531,483,21,3,19,1,55,52,67.0,30.0
500538,483,21,3,19,1,61,74,42.0,77.0
500549,483,21,0,10,22,25,24,20.0,14.0
500555,483,21,3,13,1,18,51,33.0,96.0
500559,483,21,3,19,1,32,67,63.0,36.0
500563,483,22,3,19,1,61,31,45.0,36.0
500617,483,24,3,19,1,29,30,11.0,19.0
500676,483,26,3,19,1,72,47,73.0,78.0
500721,483,30,3,19,1,71,69,68.0,81.0
500746,483,31,3,19,1,29,40,38.0,22.0
500753,483,31,3,19,1,46,44,51.0,90.0
