Variable i,Variable j,Time lag of i,Link type i --- j,Link value
closeTeams_1,closeOps_6,5,-->,0.035166
closeTeams_1,closeOps_7,0,o-o,-0.1991
closeTeams_1,closeOps_7,3,-->,0.049499
closeTeams_1,closeOps_7,4,-->,0.027209
closeTeams_1,closeOps_7,5,-->,0.021531
closeTeams_1,closeOps_8,0,o-o,-0.20884
closeTeams_1,closeOps_8,2,-->,0.03137
closeTeams_1,closeOps_8,3,-->,0.03879
closeTeams_1,closeOps_8,4,-->,0.032115
closeTeams_1,closeOps_8,5,-->,0.047591
closeTeams_1,closeOps_9,0,o-o,-0.20098
closeTeams_1,closeOps_9,2,-->,0.034823
closeTeams_1,closeOps_9,3,-->,0.040371
closeTeams_1,closeOps_9,4,-->,0.024063
closeTeams_1,closeOps_9,5,-->,0.061526
closeTeams_1,closeOps_10,0,o-o,-0.17998
closeTeams_1,closeOps_10,2,-->,0.032468
closeTeams_1,closeOps_10,3,-->,0.052776
closeTeams_1,closeOps_10,4,-->,0.028692
closeTeams_1,closeOps_10,5,-->,0.06083
closeTeams_1,closeOps_11,0,o-o,-0.14715
closeTeams_1,closeOps_11,2,-->,0.029314
closeTeams_1,closeOps_11,3,-->,0.044836
closeTeams_1,distantOps_1,0,o-o,-0.34325
closeTeams_1,distantOps_1,1,-->,-0.023044
closeTeams_1,distantOps_1,4,-->,0.030354
closeTeams_1,distantOps_1,5,-->,0.022147
closeTeams_1,distantOps_2,0,o-o,-0.26678
closeTeams_1,distantOps_2,1,-->,-0.02537
closeTeams_1,distantOps_3,0,o-o,-0.2267
closeTeams_1,distantOps_3,2,-->,0.039629
closeTeams_1,distantOps_3,3,-->,0.038362
closeTeams_1,distantOps_4,0,o-o,-0.15801
closeTeams_1,distantOps_5,0,o-o,-0.14109
closeTeams_1,distantOps_5,3,-->,0.042841
closeTeams_1,distantOps_6,0,o-o,-0.14082
closeTeams_1,distantOps_6,1,-->,0.02104
closeTeams_1,distantOps_6,3,-->,0.021158
closeTeams_1,distantOps_7,0,o-o,-0.15045
closeTeams_1,distantOps_7,3,-->,0.03502
closeTeams_1,distantOps_7,4,-->,0.024402
closeTeams_1,distantOps_8,0,o-o,-0.17288
closeTeams_1,distantOps_8,3,-->,0.023432
closeTeams_1,distantOps_9,0,o-o,-0.16087
closeTeams_1,distantOps_10,0,o-o,-0.11513
closeTeams_1,distantOps_11,0,o-o,-0.027865
closeTeams_1,distantOps_11,2,-->,-0.037792
closeTeams_1,distantOps_11,3,-->,-0.045965
closeTeams_2,jerseyNumber,4,-->,-0.033917
closeTeams_2,jerseyNumber,5,-->,0.047893
closeTeams_2,closeTeams_1,3,-->,0.026857
closeTeams_2,closeTeams_1,4,-->,-0.020947
closeTeams_2,closeTeams_1,5,-->,-0.04148
closeTeams_2,closeTeams_2,1,-->,0.066967
closeTeams_2,closeTeams_2,2,-->,0.054473
closeTeams_2,closeTeams_3,0,o-o,0.45659
closeTeams_2,closeTeams_4,0,o-o,0.19706
closeTeams_2,closeTeams_4,4,-->,0.029643
closeTeams_2,closeTeams_5,0,o-o,0.064512
closeTeams_2,closeTeams_5,4,-->,0.023154
closeTeams_2,closeTeams_6,4,-->,0.021817
closeTeams_2,closeTeams_7,0,o-o,-0.036228
closeTeams_2,closeTeams_8,0,o-o,-0.040275
closeTeams_2,closeTeams_8,3,-->,0.023726
closeTeams_2,closeTeams_9,0,o-o,-0.025119
closeTeams_2,closeTeams_9,2,-->,0.021739
closeTeams_2,closeTeams_10,0,o-o,-0.026072
closeTeams_2,distantTeams_1,0,o-o,-0.11038
closeTeams_2,distantTeams_1,3,-->,-0.021879
closeTeams_2,distantTeams_1,4,-->,-0.024028
closeTeams_2,distantTeams_2,0,o-o,-0.10135
closeTeams_2,distantTeams_2,3,-->,-0.024945
closeTeams_2,distantTeams_3,0,o-o,-0.11094
closeTeams_2,distantTeams_4,0,o-o,-0.032504
closeTeams_2,distantTeams_4,1,-->,0.027241
closeTeams_2,distantTeams_4,2,-->,0.043522
closeTeams_2,distantTeams_4,4,-->,0.026422
closeTeams_2,distantTeams_4,5,-->,0.027656
closeTeams_2,distantTeams_5,0,o-o,0.025488
closeTeams_2,distantTeams_6,0,o-o,0.034508
closeTeams_2,distantTeams_6,1,-->,0.024831
closeTeams_2,distantTeams_6,2,-->,0.025824
closeTeams_2,distantTeams_7,0,o-o,-0.051671
closeTeams_2,distantTeams_7,4,-->,-0.029337
closeTeams_2,distantTeams_8,0,o-o,-0.13869
closeTeams_2,distantTeams_8,4,-->,-0.032187
closeTeams_2,distantTeams_9,0,o-o,-0.35428
closeTeams_2,distantTeams_9,4,-->,-0.022322
closeTeams_2,distantTeams_9,5,-->,-0.022955
closeTeams_2,distantTeams_10,0,o-o,-0.78176
closeTeams_2,distantTeams_10,3,-->,0.035961
closeTeams_2,closeOps_1,3,-->,0.025693
closeTeams_2,closeOps_2,0,o-o,0.49544
closeTeams_2,closeOps_2,5,-->,0.026397
closeTeams_2,closeOps_3,0,o-o,0.6559
closeTeams_2,closeOps_3,5,-->,0.024605
closeTeams_2,closeOps_4,0,o-o,0.59774
closeTeams_2,closeOps_5,0,o-o,0.4886
closeTeams_2,closeOps_6,0,o-o,0.36421
closeTeams_2,closeOps_7,0,o-o,0.25051
closeTeams_2,closeOps_7,4,-->,0.029879
closeTeams_2,closeOps_8,0,o-o,0.17087
closeTeams_2,closeOps_8,4,-->,0.035823
closeTeams_2,closeOps_9,0,o-o,0.095943
closeTeams_2,closeOps_9,4,-->,0.03091
closeTeams_2,closeOps_10,0,o-o,0.047832
closeTeams_2,closeOps_11,1,-->,0.02205
closeTeams_2,distantOps_1,0,o-o,-0.038844
closeTeams_2,distantOps_1,4,-->,0.020755
closeTeams_2,distantOps_2,0,o-o,-0.063379
closeTeams_2,distantOps_3,0,o-o,-0.051634
closeTeams_2,distantOps_4,0,o-o,-0.042804
closeTeams_2,distantOps_5,0,o-o,-0.03393
closeTeams_2,distantOps_6,0,o-o,-0.025815
closeTeams_2,distantOps_7,0,o-o,-0.024619
closeTeams_2,distantOps_10,0,o-o,0.030893
closeTeams_2,distantOps_10,3,-->,-0.021868
closeTeams_2,distantOps_11,0,o-o,0.046086
closeTeams_3,jerseyNumber,2,-->,-0.045665
closeTeams_3,jerseyNumber,5,-->,0.034977
closeTeams_3,speed,1,-->,-0.03092
closeTeams_3,closeTeams_2,2,-->,0.020973
closeTeams_3,closeTeams_3,1,-->,0.040207
closeTeams_3,closeTeams_3,2,-->,0.029113
closeTeams_3,closeTeams_3,3,-->,0.027104
closeTeams_3,closeTeams_4,0,o-o,0.5911
closeTeams_3,closeTeams_4,1,-->,0.027375
closeTeams_3,closeTeams_4,3,-->,0.02558
closeTeams_3,closeTeams_5,0,o-o,0.35307
closeTeams_3,closeTeams_5,5,-->,0.03488
closeTeams_3,closeTeams_6,0,o-o,0.17676
closeTeams_3,closeTeams_7,0,o-o,0.083329
closeTeams_3,closeTeams_9,5,-->,0.02157
closeTeams_3,distantTeams_1,0,o-o,-0.054686
closeTeams_3,distantTeams_1,1,-->,0.025626
closeTeams_3,distantTeams_1,5,-->,-0.042742
closeTeams_3,distantTeams_2,0,o-o,-0.054875
closeTeams_3,distantTeams_3,0,o-o,0.049524
closeTeams_3,distantTeams_4,0,o-o,0.088786
closeTeams_3,distantTeams_5,0,o-o,0.06448
closeTeams_3,distantTeams_6,0,o-o,-0.030093
closeTeams_3,distantTeams_7,0,o-o,-0.26884
closeTeams_3,distantTeams_7,5,-->,-0.026998
closeTeams_3,distantTeams_8,0,o-o,-0.50919
closeTeams_3,distantTeams_8,1,-->,-0.028379
closeTeams_3,distantTeams_9,0,o-o,-0.90812
closeTeams_3,distantTeams_9,5,-->,-0.02943
closeTeams_3,distantTeams_10,0,o-o,-0.57729
closeTeams_3,distantTeams_10,4,-->,-0.027286
closeTeams_3,closeOps_1,0,o-o,-0.16991
closeTeams_3,closeOps_1,5,-->,-0.021167
closeTeams_3,closeOps_2,0,o-o,0.14364
closeTeams_3,closeOps_3,0,o-o,0.49101
closeTeams_3,closeOps_4,0,o-o,0.62581
closeTeams_3,closeOps_5,0,o-o,0.68648
closeTeams_3,closeOps_5,2,-->,0.020997
closeTeams_3,closeOps_6,0,o-o,0.66241
closeTeams_3,closeOps_6,5,-->,0.036304
closeTeams_3,closeOps_7,0,o-o,0.57097
closeTeams_3,closeOps_7,5,-->,0.026778
closeTeams_3,closeOps_8,0,o-o,0.4592
closeTeams_3,closeOps_9,0,o-o,0.34565
closeTeams_3,closeOps_10,0,o-o,0.25804
closeTeams_3,closeOps_11,0,o-o,0.18008
closeTeams_3,distantOps_1,0,o-o,0.05331
closeTeams_3,distantOps_1,4,-->,0.035762
closeTeams_3,distantOps_1,5,-->,0.02702
closeTeams_3,distantOps_3,0,o-o,0.021567
closeTeams_3,distantOps_4,0,o-o,0.020686
closeTeams_3,distantOps_5,0,o-o,0.042751
closeTeams_3,distantOps_6,0,o-o,0.071742
closeTeams_3,distantOps_7,0,o-o,0.07891
closeTeams_3,distantOps_8,0,o-o,0.092048
closeTeams_3,distantOps_9,0,o-o,0.095104
closeTeams_3,distantOps_10,0,o-o,0.08194
closeTeams_3,distantOps_11,0,o-o,0.034444
closeTeams_4,jerseyNumber,1,-->,-0.026098
closeTeams_4,jerseyNumber,2,-->,-0.061463
closeTeams_4,jerseyNumber,4,-->,0.020747
closeTeams_4,jerseyNumber,5,-->,0.052723
closeTeams_4,behaviour,2,-->,-0.020695
closeTeams_4,speed,1,-->,-0.02192
closeTeams_4,closeTeams_2,2,-->,-0.023741
closeTeams_4,closeTeams_3,1,-->,0.031496
closeTeams_4,closeTeams_4,1,-->,0.04822
closeTeams_4,closeTeams_4,2,-->,0.038541
closeTeams_4,closeTeams_4,3,-->,0.029781
closeTeams_4,closeTeams_4,5,-->,0.021721
closeTeams_4,closeTeams_5,0,o-o,0.65817
closeTeams_4,closeTeams_5,4,-->,0.02922
closeTeams_4,closeTeams_6,0,o-o,0.3877
closeTeams_4,closeTeams_6,5,-->,0.041348
closeTeams_4,closeTeams_7,0,o-o,0.20625
closeTeams_4,closeTeams_7,5,-->,0.02105
closeTeams_4,closeTeams_8,0,o-o,0.085679
closeTeams_4,closeTeams_9,4,-->,0.029748
closeTeams_4,distantTeams_1,0,o-o,-0.030529
closeTeams_4,distantTeams_1,2,-->,0.029852
closeTeams_4,distantTeams_1,3,-->,0.022961
closeTeams_4,distantTeams_3,0,o-o,0.13248
closeTeams_4,distantTeams_4,0,o-o,0.15344
closeTeams_4,distantTeams_5,0,o-o,0.062565
closeTeams_4,distantTeams_6,0,o-o,-0.18536
closeTeams_4,distantTeams_6,5,-->,-0.038278
closeTeams_4,distantTeams_7,0,o-o,-0.56381
closeTeams_4,distantTeams_7,1,-->,-0.027934
closeTeams_4,distantTeams_8,0,o-o,-0.94203
closeTeams_4,distantTeams_8,1,-->,0.064014
closeTeams_4,distantTeams_8,4,-->,-0.040769
closeTeams_4,distantTeams_9,0,o-o,-0.6719
closeTeams_4,distantTeams_9,1,-->,0.024566
closeTeams_4,distantTeams_9,3,-->,0.041214
closeTeams_4,distantTeams_9,5,-->,-0.021658
closeTeams_4,distantTeams_10,0,o-o,-0.42994
closeTeams_4,distantTeams_10,1,-->,0.034224
closeTeams_4,closeOps_1,0,o-o,-0.23224
closeTeams_4,closeOps_2,2,-->,-0.045161
closeTeams_4,closeOps_3,0,o-o,0.2477
closeTeams_4,closeOps_3,2,-->,-0.026381
closeTeams_4,closeOps_4,0,o-o,0.43171
closeTeams_4,closeOps_4,2,-->,-0.029775
closeTeams_4,closeOps_4,5,-->,0.022266
closeTeams_4,closeOps_5,0,o-o,0.5572
closeTeams_4,closeOps_6,0,o-o,0.66324
closeTeams_4,closeOps_7,0,o-o,0.70158
closeTeams_4,closeOps_8,0,o-o,0.65455
closeTeams_4,closeOps_8,4,-->,0.040156
closeTeams_4,closeOps_8,5,-->,0.037502
closeTeams_4,closeOps_9,0,o-o,0.57061
closeTeams_4,closeOps_9,5,-->,0.025959
closeTeams_4,closeOps_10,0,o-o,0.46371
closeTeams_4,closeOps_10,5,-->,0.024516
closeTeams_4,closeOps_11,0,o-o,0.3566
closeTeams_4,closeOps_11,5,-->,0.032842
closeTeams_4,distantOps_1,0,o-o,0.091999
closeTeams_4,distantOps_1,4,-->,0.033711
closeTeams_4,distantOps_2,0,o-o,0.050889
closeTeams_4,distantOps_2,1,-->,-0.021248
closeTeams_4,distantOps_2,2,-->,0.023247
closeTeams_4,distantOps_3,0,o-o,0.070186
closeTeams_4,distantOps_3,2,-->,0.025385
closeTeams_4,distantOps_4,0,o-o,0.064491
closeTeams_4,distantOps_5,0,o-o,0.10053
closeTeams_4,distantOps_6,0,o-o,0.13705
closeTeams_4,distantOps_7,0,o-o,0.13257
closeTeams_4,distantOps_8,0,o-o,0.13376
closeTeams_4,distantOps_9,0,o-o,0.10079
closeTeams_4,distantOps_9,2,-->,0.032398
closeTeams_4,distantOps_10,0,o-o,0.050787
closeTeams_4,distantOps_11,0,o-o,-0.059006
closeTeams_5,jerseyNumber,1,-->,-0.034053
closeTeams_5,jerseyNumber,2,-->,-0.048008
closeTeams_5,jerseyNumber,4,-->,0.034987
closeTeams_5,jerseyNumber,5,-->,0.071921
closeTeams_5,speed,1,-->,-0.023046
closeTeams_5,direction,5,-->,0.022791
closeTeams_5,closeTeams_1,3,-->,0.051876
closeTeams_5,closeTeams_1,4,-->,0.085553
closeTeams_5,closeTeams_2,5,-->,0.036938
closeTeams_5,closeTeams_5,2,-->,0.023653
closeTeams_5,closeTeams_5,3,-->,0.037624
closeTeams_5,closeTeams_5,5,-->,0.022939
closeTeams_5,closeTeams_6,0,o-o,0.63981
closeTeams_5,closeTeams_6,5,-->,0.028194
closeTeams_5,closeTeams_7,0,o-o,0.38058
closeTeams_5,closeTeams_7,4,-->,-0.021512
closeTeams_5,closeTeams_8,0,o-o,0.19248
closeTeams_5,closeTeams_9,0,o-o,0.059867
closeTeams_5,distantTeams_1,0,o-o,-0.031295
closeTeams_5,distantTeams_1,2,-->,0.042027
closeTeams_5,distantTeams_1,3,-->,0.028852
closeTeams_5,distantTeams_2,0,o-o,0.017961
closeTeams_5,distantTeams_2,1,-->,0.020711
closeTeams_5,distantTeams_3,0,o-o,0.18678
closeTeams_5,distantTeams_4,0,o-o,0.1611
closeTeams_5,distantTeams_5,0,o-o,-0.062002
closeTeams_5,distantTeams_6,0,o-o,-0.4555
closeTeams_5,distantTeams_6,1,-->,0.023228
closeTeams_5,distantTeams_6,5,-->,-0.024202
closeTeams_5,distantTeams_7,0,o-o,-0.94341
closeTeams_5,distantTeams_7,1,-->,0.078131
closeTeams_5,distantTeams_7,2,-->,0.03878
closeTeams_5,distantTeams_8,0,o-o,-0.70696
closeTeams_5,distantTeams_8,1,-->,0.028783
closeTeams_5,distantTeams_8,3,-->,0.036895
closeTeams_5,distantTeams_9,0,o-o,-0.50092
closeTeams_5,distantTeams_9,3,-->,0.041782
closeTeams_5,distantTeams_10,0,o-o,-0.31775
closeTeams_5,distantTeams_10,4,-->,-0.02544
closeTeams_5,closeOps_1,0,o-o,-0.24833
closeTeams_5,closeOps_1,3,-->,-0.023858
closeTeams_5,closeOps_1,4,-->,-0.021649
closeTeams_5,closeOps_1,5,-->,-0.024926
closeTeams_5,closeOps_2,0,o-o,-0.05126
closeTeams_5,closeOps_2,4,-->,0.022413
closeTeams_5,closeOps_2,5,-->,0.023759
closeTeams_5,closeOps_3,0,o-o,0.11839
closeTeams_5,closeOps_3,1,-->,-0.030148
closeTeams_5,closeOps_3,5,-->,0.030548
closeTeams_5,closeOps_4,0,o-o,0.24772
closeTeams_5,closeOps_4,5,-->,0.048603
closeTeams_5,closeOps_5,0,o-o,0.37656
closeTeams_5,closeOps_6,0,o-o,0.49486
closeTeams_5,closeOps_7,0,o-o,0.62303
closeTeams_5,closeOps_7,1,-->,-0.031592
closeTeams_5,closeOps_8,0,o-o,0.68161
closeTeams_5,closeOps_8,5,-->,0.029176
closeTeams_5,closeOps_9,0,o-o,0.674
closeTeams_5,closeOps_9,5,-->,0.038535
closeTeams_5,closeOps_10,0,o-o,0.62315
closeTeams_5,closeOps_11,0,o-o,0.54248
closeTeams_5,closeOps_11,5,-->,0.028479
closeTeams_5,distantOps_1,0,o-o,0.11868
closeTeams_5,distantOps_1,4,-->,0.025297
closeTeams_5,distantOps_2,0,o-o,0.060657
closeTeams_5,distantOps_2,4,-->,0.023249
closeTeams_5,distantOps_3,0,o-o,0.10579
closeTeams_5,distantOps_4,0,o-o,0.098279
closeTeams_5,distantOps_5,0,o-o,0.14357
closeTeams_5,distantOps_6,0,o-o,0.16657
closeTeams_5,distantOps_7,0,o-o,0.14697
closeTeams_5,distantOps_8,0,o-o,0.12334
closeTeams_5,distantOps_9,0,o-o,0.042788
closeTeams_5,distantOps_10,0,o-o,-0.070383
closeTeams_5,distantOps_11,0,o-o,-0.2372
closeTeams_6,jerseyNumber,4,-->,0.020812
closeTeams_6,jerseyNumber,5,-->,0.2227
closeTeams_6,team,5,-->,0.039127
closeTeams_6,closeTeams_2,1,-->,-0.02798
closeTeams_6,closeTeams_2,4,-->,0.029953
closeTeams_6,closeTeams_3,1,-->,-0.028828
closeTeams_6,closeTeams_3,2,-->,0.030893
closeTeams_6,closeTeams_4,1,-->,0.031136
closeTeams_6,closeTeams_5,1,-->,0.047292
closeTeams_6,closeTeams_5,5,-->,-0.02152
closeTeams_6,closeTeams_6,2,-->,0.030673
closeTeams_6,closeTeams_6,4,-->,0.021176
closeTeams_6,closeTeams_7,0,o-o,0.61344
closeTeams_6,closeTeams_7,1,-->,0.049965
closeTeams_6,closeTeams_8,0,o-o,0.33147
closeTeams_6,closeTeams_9,0,o-o,0.12553
closeTeams_6,closeTeams_10,0,o-o,0.020745
closeTeams_6,distantTeams_1,0,o-o,-0.038892
closeTeams_6,distantTeams_1,2,-->,0.036759
closeTeams_6,distantTeams_1,3,-->,0.033321
closeTeams_6,distantTeams_2,0,o-o,0.048066
closeTeams_6,distantTeams_2,1,-->,0.030364
closeTeams_6,distantTeams_3,0,o-o,0.21344
closeTeams_6,distantTeams_4,0,o-o,0.090932
closeTeams_6,distantTeams_5,0,o-o,-0.32575
closeTeams_6,distantTeams_5,1,-->,0.046063
closeTeams_6,distantTeams_6,0,o-o,-0.89917
closeTeams_6,distantTeams_6,1,-->,0.095638
closeTeams_6,distantTeams_6,2,-->,0.034284
closeTeams_6,distantTeams_7,0,o-o,-0.66128
closeTeams_6,distantTeams_8,0,o-o,-0.48706
closeTeams_6,distantTeams_9,0,o-o,-0.34637
closeTeams_6,distantTeams_9,1,-->,0.021381
closeTeams_6,distantTeams_9,2,-->,0.022878
closeTeams_6,distantTeams_10,0,o-o,-0.21569
closeTeams_6,distantTeams_10,1,-->,0.043714
closeTeams_6,closeOps_1,0,o-o,-0.20692
closeTeams_6,closeOps_1,3,-->,-0.023893
closeTeams_6,closeOps_2,0,o-o,-0.086779
closeTeams_6,closeOps_2,4,-->,0.02078
closeTeams_6,closeOps_3,0,o-o,0.038489
closeTeams_6,closeOps_3,1,-->,-0.037426
closeTeams_6,closeOps_3,4,-->,0.027358
closeTeams_6,closeOps_4,0,o-o,0.12574
closeTeams_6,closeOps_4,1,-->,-0.026214
closeTeams_6,closeOps_4,2,-->,0.021638
closeTeams_6,closeOps_5,0,o-o,0.21242
closeTeams_6,closeOps_5,5,-->,0.024126
closeTeams_6,closeOps_6,0,o-o,0.3037
closeTeams_6,closeOps_7,0,o-o,0.41333
closeTeams_6,closeOps_7,4,-->,0.021795
closeTeams_6,closeOps_8,0,o-o,0.51333
closeTeams_6,closeOps_8,4,-->,0.021778
closeTeams_6,closeOps_9,0,o-o,0.60396
closeTeams_6,closeOps_9,1,-->,0.026849
closeTeams_6,closeOps_10,0,o-o,0.62688
closeTeams_6,closeOps_11,0,o-o,0.62031
closeTeams_6,distantOps_1,0,o-o,0.085361
closeTeams_6,distantOps_2,0,o-o,0.061645
closeTeams_6,distantOps_2,2,-->,0.021311
closeTeams_6,distantOps_3,0,o-o,0.12814
closeTeams_6,distantOps_4,0,o-o,0.14017
closeTeams_6,distantOps_5,0,o-o,0.1744
closeTeams_6,distantOps_6,0,o-o,0.18889
closeTeams_6,distantOps_7,0,o-o,0.12165
closeTeams_6,distantOps_8,0,o-o,0.041352
closeTeams_6,distantOps_9,0,o-o,-0.11128
closeTeams_6,distantOps_10,0,o-o,-0.28035
closeTeams_6,distantOps_10,5,-->,0.02372
closeTeams_6,distantOps_11,0,o-o,-0.42796
closeTeams_6,distantOps_11,3,-->,0.029763
closeTeams_7,jerseyNumber,5,-->,0.23431
closeTeams_7,behaviour,5,-->,0.025931
closeTeams_7,speed,1,-->,-0.058288
closeTeams_7,speed,3,-->,-0.021596
closeTeams_7,closeTeams_1,1,-->,0.021809
closeTeams_7,closeTeams_1,3,-->,-0.021103
closeTeams_7,closeTeams_2,5,-->,0.032763
closeTeams_7,closeTeams_4,3,-->,0.037536
closeTeams_7,closeTeams_5,1,-->,0.038751
closeTeams_7,closeTeams_5,3,-->,0.02415
closeTeams_7,closeTeams_5,4,-->,0.020939
closeTeams_7,closeTeams_6,1,-->,0.05708
closeTeams_7,closeTeams_6,3,-->,0.035845
closeTeams_7,closeTeams_6,4,-->,0.028637
closeTeams_7,closeTeams_7,1,-->,0.090381
closeTeams_7,closeTeams_7,2,-->,0.031171
closeTeams_7,closeTeams_7,3,-->,0.028477
closeTeams_7,closeTeams_7,4,-->,0.0346
closeTeams_7,closeTeams_8,0,o-o,0.54488
closeTeams_7,closeTeams_8,1,-->,0.027895
closeTeams_7,closeTeams_9,0,o-o,0.22668
closeTeams_7,closeTeams_9,4,-->,0.023131
closeTeams_7,closeTeams_10,0,o-o,0.068607
closeTeams_7,distantTeams_1,0,o-o,-0.039575
closeTeams_7,distantTeams_1,2,-->,0.025891
closeTeams_7,distantTeams_1,3,-->,0.025452
closeTeams_7,distantTeams_2,0,o-o,0.068458
closeTeams_7,distantTeams_2,3,-->,0.021187
closeTeams_7,distantTeams_3,0,o-o,0.17891
closeTeams_7,distantTeams_3,5,-->,-0.032245
closeTeams_7,distantTeams_4,0,o-o,-0.13537
closeTeams_7,distantTeams_5,0,o-o,-0.82449
closeTeams_7,distantTeams_5,1,-->,0.036548
closeTeams_7,distantTeams_5,2,-->,0.045609
closeTeams_7,distantTeams_6,0,o-o,-0.59342
closeTeams_7,distantTeams_6,1,-->,-0.043057
closeTeams_7,distantTeams_6,4,-->,-0.023724
closeTeams_7,distantTeams_7,0,o-o,-0.43514
closeTeams_7,distantTeams_7,3,-->,-0.035958
closeTeams_7,distantTeams_8,0,o-o,-0.31962
closeTeams_7,distantTeams_8,3,-->,-0.028031
closeTeams_7,distantTeams_9,0,o-o,-0.23155
closeTeams_7,distantTeams_9,2,-->,0.021928
closeTeams_7,distantTeams_9,3,-->,-0.020816
closeTeams_7,distantTeams_10,0,o-o,-0.14139
closeTeams_7,closeOps_1,0,o-o,-0.13158
closeTeams_7,closeOps_1,1,-->,0.027882
closeTeams_7,closeOps_2,0,o-o,-0.082689
closeTeams_7,closeOps_2,3,-->,0.035819
closeTeams_7,closeOps_2,5,-->,0.021925
closeTeams_7,closeOps_4,0,o-o,0.059021
closeTeams_7,closeOps_5,0,o-o,0.11674
closeTeams_7,closeOps_6,0,o-o,0.17258
closeTeams_7,closeOps_7,0,o-o,0.25097
closeTeams_7,closeOps_7,3,-->,0.022921
closeTeams_7,closeOps_7,4,-->,0.032859
closeTeams_7,closeOps_8,0,o-o,0.31141
closeTeams_7,closeOps_8,3,-->,0.021194
closeTeams_7,closeOps_8,4,-->,0.037126
closeTeams_7,closeOps_9,0,o-o,0.41186
closeTeams_7,closeOps_9,4,-->,0.028648
closeTeams_7,closeOps_10,0,o-o,0.50455
closeTeams_7,closeOps_10,1,-->,0.02981
closeTeams_7,closeOps_11,0,o-o,0.55847
closeTeams_7,closeOps_11,1,-->,0.032923
closeTeams_7,closeOps_11,2,-->,0.021043
closeTeams_7,distantOps_1,0,o-o,0.039429
closeTeams_7,distantOps_1,2,-->,0.033818
closeTeams_7,distantOps_1,3,-->,0.0377
closeTeams_7,distantOps_2,0,o-o,0.048077
closeTeams_7,distantOps_3,0,o-o,0.14491
closeTeams_7,distantOps_4,0,o-o,0.17146
closeTeams_7,distantOps_5,0,o-o,0.17433
closeTeams_7,distantOps_5,4,-->,0.020953
closeTeams_7,distantOps_6,0,o-o,0.14188
closeTeams_7,distantOps_8,0,o-o,-0.14223
closeTeams_7,distantOps_8,5,-->,0.022553
closeTeams_7,distantOps_9,0,o-o,-0.30729
closeTeams_7,distantOps_10,0,o-o,-0.42583
closeTeams_7,distantOps_10,3,-->,0.023915
closeTeams_7,distantOps_10,5,-->,0.047867
closeTeams_7,distantOps_11,0,o-o,-0.49747
closeTeams_8,jerseyNumber,1,-->,0.025749
closeTeams_8,jerseyNumber,2,-->,0.058442
closeTeams_8,jerseyNumber,5,-->,0.072351
closeTeams_8,closeTeams_1,1,-->,0.021723
closeTeams_8,closeTeams_2,2,-->,0.025874
closeTeams_8,closeTeams_4,3,-->,0.025116
closeTeams_8,closeTeams_5,4,-->,0.024985
closeTeams_8,closeTeams_6,1,-->,0.029177
closeTeams_8,closeTeams_6,3,-->,0.02481
closeTeams_8,closeTeams_6,4,-->,0.031401
closeTeams_8,closeTeams_7,1,-->,0.060983
closeTeams_8,closeTeams_7,3,-->,0.037932
closeTeams_8,closeTeams_7,4,-->,0.042299
closeTeams_8,closeTeams_8,1,-->,0.11069
closeTeams_8,closeTeams_8,2,-->,0.068442
closeTeams_8,closeTeams_8,3,-->,0.06701
closeTeams_8,closeTeams_8,4,-->,0.038061
closeTeams_8,closeTeams_9,0,o-o,0.44147
closeTeams_8,closeTeams_9,2,-->,0.039836
closeTeams_8,closeTeams_9,3,-->,0.053481
closeTeams_8,closeTeams_9,4,-->,0.03379
closeTeams_8,closeTeams_9,5,-->,-0.029273
closeTeams_8,closeTeams_10,0,o-o,0.13471
closeTeams_8,closeTeams_10,2,-->,0.026559
closeTeams_8,distantTeams_1,0,o-o,-0.02138
closeTeams_8,distantTeams_2,0,o-o,0.076315
closeTeams_8,distantTeams_2,2,-->,-0.020919
closeTeams_8,distantTeams_3,3,-->,-0.034771
closeTeams_8,distantTeams_4,0,o-o,-0.67303
closeTeams_8,distantTeams_4,1,-->,0.067118
closeTeams_8,distantTeams_4,2,-->,0.030664
closeTeams_8,distantTeams_4,3,-->,0.023444
closeTeams_8,distantTeams_5,0,o-o,-0.4833
closeTeams_8,distantTeams_5,2,-->,0.026213
closeTeams_8,distantTeams_5,4,-->,-0.024658
closeTeams_8,distantTeams_6,0,o-o,-0.34165
closeTeams_8,distantTeams_6,1,-->,-0.029833
closeTeams_8,distantTeams_6,3,-->,-0.02546
closeTeams_8,distantTeams_6,4,-->,-0.023738
closeTeams_8,distantTeams_7,0,o-o,-0.25149
closeTeams_8,distantTeams_7,4,-->,-0.026673
closeTeams_8,distantTeams_8,0,o-o,-0.18571
closeTeams_8,distantTeams_9,0,o-o,-0.13868
closeTeams_8,distantTeams_10,0,o-o,-0.080008
closeTeams_8,closeOps_1,0,o-o,-0.072683
closeTeams_8,closeOps_2,0,o-o,-0.055682
closeTeams_8,closeOps_2,2,-->,0.024073
closeTeams_8,closeOps_2,5,-->,0.035172
closeTeams_8,closeOps_3,0,o-o,-0.022792
closeTeams_8,closeOps_3,2,-->,0.032197
closeTeams_8,closeOps_4,2,-->,0.023172
closeTeams_8,closeOps_4,3,-->,0.02703
closeTeams_8,closeOps_5,0,o-o,0.044647
closeTeams_8,closeOps_6,0,o-o,0.07939
closeTeams_8,closeOps_7,0,o-o,0.12282
