id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1475706,109,0,3,19,1,44,72,25.0,61.0
1475799,109,4,0,10,27,38,74,28.0,90.0
1475839,109,6,3,19,1,35,48,45.0,5.0
1475844,109,7,3,19,1,61,67,60.0,29.0
1475861,109,7,3,19,1,35,74,63.0,92.0
1475879,109,9,3,19,1,66,77,85.0,91.0
1475918,109,12,3,19,1,39,82,34.0,25.0
1475936,109,12,0,9,22,45,65,45.0,59.0
1476042,109,18,3,19,1,46,45,32.0,50.0
1476050,109,18,3,19,1,54,81,36.0,46.0
1476071,109,20,0,8,27,62,14,71.0,14.0
1476145,109,24,5,18,9,79,68,0.0,0.0
1476161,109,26,3,13,1,41,87,93.0,84.0
1476222,109,30,3,19,1,37,57,33.0,79.0
1476454,109,42,3,13,1,25,73,34.0,26.0
1476528,109,47,3,19,1,28,37,29.0,40.0
1476534,109,48,0,9,22,39,72,44.0,76.0
1476555,109,48,3,19,1,33,43,39.0,73.0
1476588,109,50,0,9,22,34,68,41.0,60.0
1476609,109,51,0,9,22,34,35,34.0,41.0
1476614,109,51,3,19,1,29,28,25.0,52.0
1476680,109,55,0,9,27,23,85,25.0,84.0
1476752,109,59,3,19,1,53,75,44.0,32.0
1476766,109,59,3,19,20,59,67,70.0,50.0
1476819,109,64,2,0,1,54,83,61.0,95.0
1476835,109,64,3,19,1,57,50,65.0,79.0
1476837,109,64,3,19,1,57,68,45.0,28.0
1476840,109,64,3,19,1,57,86,69.0,64.0
1476852,109,65,3,19,1,54,57,58.0,50.0
1476854,109,65,3,19,1,57,59,59.0,8.0
1476857,109,65,3,19,1,46,28,57.0,26.0
1476859,109,65,3,19,1,44,36,34.0,72.0
1476882,109,66,0,9,27,31,62,31.0,52.0
1476924,109,68,3,19,1,74,94,71.0,80.0
1476929,109,68,3,19,1,57,89,28.0,47.0
1477016,109,73,3,19,1,55,76,64.0,83.0
1477031,109,73,3,19,1,42,59,59.0,36.0
1477038,109,74,3,19,1,27,33,34.0,15.0
1477065,109,76,3,12,1,55,59,61.0,96.0
1477084,109,78,3,19,1,36,28,52.0,66.0
1477088,109,78,3,19,1,53,67,44.0,86.0
1477108,109,80,0,9,22,42,58,44.0,69.0
1477140,109,82,3,19,1,35,22,36.0,11.0
1477180,109,83,3,19,1,73,88,71.0,75.0
1477186,109,83,3,19,1,62,87,82.0,94.0
1477252,109,88,0,10,27,39,60,38.0,59.0
1477272,109,88,3,19,1,22,90,27.0,86.0
1477320,109,91,3,19,1,39,72,28.0,52.0
1477322,109,91,3,19,1,34,68,33.0,41.0
1475738,132,1,3,19,1,24,5,9.0,14.0
1475885,132,10,3,19,1,35,23,28.0,5.0
1475933,132,12,0,8,22,57,35,55.0,35.0
1475935,132,12,0,8,22,55,35,55.0,41.0
1475937,132,12,3,19,1,55,41,37.0,47.0
1475945,132,13,3,19,1,48,26,58.0,19.0
1475989,132,15,0,10,22,79,9,77.0,0.0
1475993,132,15,3,19,1,86,15,83.0,7.0
1475999,132,16,3,19,1,86,9,89.0,5.0
1476019,132,16,3,19,1,70,9,64.0,18.0
1476114,132,22,2,0,5,71,15,89.0,22.0
1476118,132,23,3,19,1,74,25,67.0,9.0
1476183,132,28,3,12,1,27,5,34.0,8.0
1476278,132,33,2,0,1,35,10,67.0,8.0
1476408,132,41,0,1,27,59,20,62.0,26.0
1476516,132,47,3,19,1,61,76,71.0,70.0
1476549,132,48,3,19,1,66,72,59.0,57.0
1476562,132,49,3,19,1,75,60,72.0,69.0
1476572,132,49,0,1,27,91,58,89.0,60.0
1476578,132,50,2,0,1,67,92,85.0,78.0
1476579,132,50,3,19,1,85,78,92.0,85.0
1476726,132,57,3,19,1,70,63,63.0,63.0
1476728,132,57,3,19,1,67,75,66.0,90.0
1476774,132,60,0,1,27,55,89,70.0,77.0
1476802,132,62,0,8,22,77,90,81.0,100.0
1476806,132,62,0,8,27,89,85,96.0,87.0
1476873,132,66,0,8,22,76,94,75.0,92.0
1476875,132,66,0,8,22,75,92,71.0,94.0
1476877,132,66,3,19,5,71,94,59.0,85.0
1476916,132,67,3,19,1,69,66,56.0,70.0
1476947,132,69,3,19,1,40,87,36.0,72.0
1476967,132,70,3,19,1,57,12,52.0,14.0
1477046,132,75,3,19,1,52,90,61.0,94.0
1477077,132,77,0,8,27,57,92,65.0,94.0
1477079,132,78,0,8,27,65,94,66.0,93.0
1475783,451,3,3,19,1,7,22,12.0,67.0
1475820,451,6,3,19,1,5,67,36.0,19.0
1475838,451,6,3,19,1,21,60,35.0,48.0
1475979,451,15,3,19,1,6,48,14.0,85.0
1476035,451,17,3,19,1,4,32,25.0,69.0
1476084,451,21,3,19,1,13,47,30.0,79.0
1476173,451,27,3,19,1,8,54,19.0,66.0
1476175,451,27,3,13,1,17,54,38.0,10.0
1476262,451,31,0,1,27,6,51,7.0,53.0
1476264,451,32,1,5,1,12,62,21.0,67.0
1476416,451,41,3,19,1,9,56,20.0,81.0
1476418,451,41,3,19,1,6,52,15.0,14.0
1476420,451,41,3,14,1,9,50,54.0,83.0
1476463,451,43,3,19,1,12,43,34.0,32.0
1475704,460,0,3,19,1,37,40,35.0,45.0
1475716,460,0,3,19,1,69,8,67.0,3.0
1475723,460,0,3,19,1,71,9,81.0,8.0
1475764,460,2,0,8,27,44,7,43.0,4.0
1475801,460,4,3,19,1,43,76,44.0,87.0
1475860,460,7,3,19,1,35,65,35.0,74.0
1475867,460,8,1,3,1,100,100,94.0,71.0
1475874,460,8,3,19,1,39,56,60.0,4.0
1475903,460,11,0,9,22,77,66,75.0,62.0
1475968,460,14,3,19,1,42,64,62.0,6.0
1475971,460,14,3,19,1,71,34,77.0,33.0
1476140,460,24,3,19,1,68,10,65.0,4.0
1476167,460,26,5,18,9,88,57,0.0,0.0
1476189,460,28,3,19,1,79,83,93.0,92.0
1476238,460,30,0,8,27,63,26,60.0,24.0
1476242,460,31,3,19,1,68,26,61.0,22.0
1476247,460,31,0,10,27,71,23,76.0,30.0
1476274,460,33,0,8,27,78,32,84.0,30.0
1476283,460,33,0,8,27,56,68,61.0,65.0
1476368,460,39,3,20,26,73,44,87.0,29.0
1476376,460,39,0,10,22,55,46,54.0,44.0
1476430,460,41,3,19,1,61,36,44.0,15.0
1476617,460,51,3,19,1,46,43,45.0,57.0
1476621,460,51,3,19,1,68,87,71.0,65.0
1476704,460,56,3,19,1,60,22,64.0,8.0
1476706,460,56,3,19,1,61,20,69.0,38.0
1476767,460,59,0,8,27,70,50,74.0,56.0
1476817,460,64,3,19,1,53,52,34.0,69.0
1476834,460,64,3,19,1,57,27,57.0,50.0
1476842,460,64,3,19,1,73,48,71.0,48.0
1476845,460,65,3,19,1,73,42,79.0,32.0
1476858,460,65,3,19,1,57,26,44.0,36.0
1476925,460,68,3,19,1,71,80,68.0,61.0
1476927,460,68,3,19,1,73,70,59.0,83.0
1476953,460,69,3,19,1,73,46,95.0,88.0
1477001,460,72,3,19,1,58,63,59.0,72.0
1477009,460,73,3,19,1,58,27,61.0,26.0
1477069,460,76,5,18,9,85,57,0.0,0.0
1477092,460,78,3,19,1,38,40,28.0,34.0
1477127,460,81,0,10,22,56,49,54.0,46.0
1477181,460,83,3,19,1,71,75,75.0,76.0
1477213,460,85,3,19,1,47,45,62.0,38.0
1477241,460,87,0,8,22,45,54,41.0,60.0
1477243,460,87,3,19,1,41,60,44.0,87.0
1477274,460,88,3,19,1,32,81,29.0,67.0
1477306,460,90,3,19,1,41,30,35.0,37.0
1477311,460,90,3,19,1,80,57,76.0,60.0
1477318,460,91,3,12,1,43,71,39.0,59.0
1476546,468,48,3,19,1,66,2,45.0,20.0
1476558,468,48,0,9,27,59,27,70.0,33.0
1476568,468,49,1,21,1,82,0,92.0,4.0
1476570,468,49,3,4,19,86,3,91.0,58.0
1476647,468,53,3,4,19,74,3,88.0,39.0
1476662,468,54,1,21,1,66,0,64.0,13.0
1476733,468,57,3,19,1,46,2,26.0,13.0
1476744,468,58,3,19,1,67,11,71.0,16.0
1476790,468,61,1,21,1,40,0,30.0,16.0
1476862,468,65,3,12,1,19,6,21.0,5.0
1476879,468,66,3,19,5,60,4,66.0,5.0
1476890,468,67,3,19,1,61,5,61.0,25.0
1476906,468,67,3,19,1,27,30,27.0,56.0
1476909,468,67,3,19,1,22,27,44.0,23.0
1476962,468,69,3,19,1,44,3,46.0,20.0
1476996,468,72,3,19,1,59,7,58.0,17.0
1477023,468,73,0,8,22,4,5,100.0,100.0
1477055,468,75,0,9,27,8,10,9.0,23.0
1477056,468,75,3,12,1,9,23,7.0,27.0
1477149,468,82,0,8,27,63,18,73.0,26.0
1477150,468,82,3,19,1,73,26,75.0,36.0
1477165,468,83,3,19,1,32,12,39.0,10.0
1477176,468,83,3,19,1,29,17,24.0,16.0
1477204,468,85,0,8,27,66,10,67.0,7.0
1477205,468,85,3,19,1,67,7,71.0,5.0
1477235,468,86,3,19,1,33,3,72.0,6.0
1475733,469,1,0,8,27,61,91,73.0,88.0
1475734,469,1,0,8,27,73,88,93.0,83.0
1475746,469,1,3,4,19,90,83,90.0,44.0
1475843,469,6,3,19,1,70,74,61.0,67.0
1475869,469,8,0,8,22,94,71,0.0,0.0
1475878,469,9,3,19,1,67,72,66.0,77.0
1475923,469,12,0,8,27,92,88,94.0,82.0
1475994,469,15,0,10,22,17,93,20.0,100.0
1476012,469,16,3,19,1,95,76,89.0,61.0
1476048,469,18,0,8,22,78,92,68.0,95.0
