id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1008788,356,80,0,8,27,85,5,96.0,13.0
1008790,356,80,3,4,0,96,13,90.0,39.0
1008796,356,80,0,8,27,83,28,79.0,39.0
1008842,356,85,0,1,22,77,31,84.0,31.0
1008850,356,85,3,19,1,65,58,55.0,48.0
1008925,356,90,0,1,27,83,15,85.0,4.0
1007239,439,0,3,19,1,59,28,72.0,74.0
1007253,439,1,3,19,1,64,55,75.0,52.0
1007286,439,2,3,19,1,42,51,47.0,58.0
1007295,439,3,3,19,1,40,54,54.0,56.0
1007340,439,5,3,19,1,65,48,67.0,68.0
1007407,439,9,3,19,1,45,51,47.0,53.0
1007434,439,10,0,9,22,16,10,20.0,5.0
1007475,439,12,0,8,22,46,47,43.0,36.0
1007477,439,12,3,19,1,43,36,32.0,10.0
1007481,439,12,3,19,1,39,44,41.0,76.0
1007485,439,12,3,19,1,46,66,54.0,50.0
1007490,439,13,3,19,1,48,33,70.0,16.0
1007506,439,13,3,19,1,40,60,48.0,55.0
1007508,439,13,3,19,1,39,64,46.0,23.0
1007519,439,14,3,19,1,50,31,74.0,69.0
1007625,439,20,1,5,1,41,15,31.0,60.0
1007633,439,20,3,19,1,56,59,76.0,67.0
1007652,439,22,3,19,1,65,46,56.0,90.0
1007659,439,22,3,19,1,59,57,68.0,14.0
1007663,439,22,3,19,1,61,38,72.0,36.0
1007704,439,24,3,19,1,63,23,70.0,35.0
1007729,439,26,3,19,1,42,33,50.0,46.0
1007747,439,27,3,19,1,35,62,37.0,77.0
1007768,439,28,3,19,1,72,18,75.0,60.0
1007772,439,28,3,19,1,71,35,77.0,61.0
1007803,439,30,3,19,1,32,24,48.0,34.0
1007805,439,30,3,19,1,31,31,38.0,1.0
1007810,439,30,3,19,1,40,52,54.0,44.0
1007812,439,30,3,19,1,43,43,53.0,17.0
1007825,439,30,3,19,1,55,31,60.0,34.0
1007828,439,31,3,19,1,61,26,72.0,17.0
1007847,439,31,0,9,27,25,22,6.0,1.0
1007893,439,33,3,13,26,56,67,83.0,70.0
1007918,439,34,0,8,27,25,42,25.0,42.0
1007922,439,34,3,19,1,28,38,6.0,49.0
1007975,439,36,3,13,1,52,53,79.0,63.0
1008038,439,39,3,19,1,27,67,31.0,13.0
1008046,439,40,3,19,1,55,57,63.0,85.0
1008133,439,45,3,19,1,32,57,32.0,23.0
1008135,439,45,3,19,1,30,36,40.0,27.0
1008166,439,46,3,19,1,32,63,31.0,80.0
1008215,439,48,3,19,1,40,75,54.0,94.0
1008224,439,49,3,19,1,55,48,62.0,72.0
1008265,439,51,3,19,1,50,50,33.0,36.0
1008282,439,52,3,19,1,38,33,46.0,57.0
1008299,439,53,3,19,1,44,56,55.0,77.0
1008301,439,53,3,19,1,47,61,54.0,74.0
1008326,439,54,3,19,1,66,66,59.0,16.0
1008345,439,56,3,19,1,46,44,62.0,68.0
1008406,439,60,1,5,1,54,51,59.0,76.0
1008422,439,60,3,19,1,76,76,79.0,65.0
1008435,439,61,3,19,1,65,65,70.0,27.0
1008438,439,61,3,19,1,69,30,81.0,13.0
1008442,439,62,3,19,1,82,27,80.0,19.0
1008475,439,64,3,13,1,62,5,93.0,7.0
1008481,439,65,3,19,20,62,8,34.0,8.0
1008484,439,65,3,19,1,55,13,72.0,7.0
1008504,439,66,3,19,1,58,85,33.0,83.0
1008512,439,66,3,19,1,46,85,29.0,93.0
1008725,439,76,0,9,27,6,25,13.0,33.0
1008727,439,76,3,19,1,13,33,11.0,9.0
1008763,439,78,3,19,1,38,28,38.0,7.0
1008783,439,80,3,19,1,57,10,65.0,30.0
1008831,439,83,3,12,1,18,26,36.0,37.0
1008838,439,85,1,5,1,56,51,48.0,25.0
1008859,439,85,3,19,1,59,3,64.0,37.0
1008877,439,86,3,19,1,34,42,45.0,30.0
1008879,439,86,3,19,1,32,43,27.0,36.0
1007217,573,0,3,19,1,30,92,29.0,64.0
1007228,573,0,0,9,22,25,89,32.0,96.0
1007342,573,5,3,19,1,77,93,65.0,82.0
1007373,573,6,3,19,1,28,84,24.0,70.0
1007483,573,12,3,19,1,67,95,53.0,83.0
1007524,573,14,3,19,1,84,93,69.0,69.0
1007653,573,22,3,19,1,56,90,59.0,71.0
1007744,573,27,0,9,27,18,88,26.0,81.0
1007761,573,28,3,19,1,75,85,60.0,77.0
1007774,573,28,3,19,1,83,88,74.0,74.0
1007871,573,32,0,9,22,23,72,25.0,68.0
1008037,573,39,3,19,1,24,79,27.0,67.0
1008047,573,40,3,19,1,63,85,74.0,89.0
1008132,573,44,3,19,1,21,74,32.0,57.0
1008158,573,46,0,1,27,29,93,40.0,84.0
1008198,573,48,1,21,1,87,100,83.0,90.0
1008210,573,48,0,9,27,42,85,63.0,82.0
1008214,573,48,3,19,1,37,88,40.0,75.0
1008222,573,49,3,19,1,25,78,25.0,60.0
1008231,573,49,3,19,1,79,96,71.0,86.0
1008244,573,50,3,19,1,80,94,73.0,83.0
1008246,573,50,3,19,1,77,89,70.0,87.0
1008263,573,51,3,19,1,53,93,61.0,80.0
1008284,573,52,3,19,1,47,92,45.0,60.0
1008291,573,52,3,19,1,79,95,68.0,74.0
1008319,573,54,3,19,1,11,94,12.0,82.0
1008321,573,54,3,19,1,37,96,57.0,94.0
1008340,573,56,3,19,1,24,75,18.0,42.0
1008375,573,58,0,1,27,33,93,34.0,75.0
1008378,573,58,0,9,27,31,90,37.0,96.0
1008410,573,60,3,19,1,56,92,57.0,82.0
1008413,573,60,3,19,1,67,97,73.0,75.0
1008418,573,60,1,21,1,78,100,84.0,82.0
1008511,573,66,3,19,1,27,90,46.0,85.0
1008513,573,66,3,19,1,29,93,6.0,67.0
1008523,573,67,3,19,1,79,95,73.0,81.0
1008527,573,67,3,12,1,68,84,74.0,92.0
1008532,573,67,1,21,1,72,100,78.0,82.0
1008534,573,67,3,19,1,78,96,60.0,92.0
1008544,573,68,1,21,1,53,100,63.0,84.0
1008546,573,68,0,8,22,66,97,59.0,100.0
1008549,573,68,1,21,1,59,100,72.0,86.0
1008551,573,68,3,19,1,56,97,74.0,96.0
1008566,573,69,1,21,1,54,100,65.0,91.0
1008568,573,69,3,19,1,55,91,59.0,95.0
1008575,573,69,1,21,1,56,100,70.0,89.0
1008816,573,82,1,21,1,27,100,41.0,87.0
1008845,573,85,3,12,20,35,96,40.0,83.0
1008896,573,87,3,19,1,55,87,35.0,74.0
1008902,573,88,3,19,1,25,89,10.0,68.0
1007268,673,1,3,11,1,11,51,44.0,16.0
1007504,673,13,3,19,1,13,49,28.0,70.0
1007920,673,34,1,5,1,17,48,26.0,24.0
1008036,673,39,3,11,1,14,56,24.0,79.0
1008056,673,40,3,19,1,6,38,11.0,3.0
1008094,673,43,3,14,1,15,54,71.0,13.0
1008296,673,53,3,19,1,10,56,26.0,36.0
1008506,673,66,3,14,1,9,52,59.0,63.0
1008514,673,66,3,19,1,6,67,18.0,35.0
1008757,673,78,1,5,1,17,15,78.0,27.0
1007216,674,0,3,19,1,26,65,30.0,92.0
1007284,674,2,3,19,1,29,66,28.0,67.0
1007285,674,2,3,19,1,28,67,42.0,51.0
1007374,674,6,3,19,1,24,70,39.0,20.0
1007399,674,8,0,1,27,39,77,57.0,93.0
1007480,674,12,3,19,1,32,72,39.0,44.0
1007482,674,12,3,19,1,41,76,67.0,95.0
1007484,674,12,3,19,1,53,83,46.0,66.0
1007505,674,13,3,19,1,28,70,40.0,60.0
1007513,674,14,3,19,1,31,77,42.0,65.0
1007585,674,18,3,19,1,20,78,4.0,65.0
1007593,674,18,0,9,22,10,29,10.0,29.0
1007628,674,20,3,19,1,60,87,68.0,93.0
1007632,674,20,3,19,1,50,79,56.0,59.0
1007681,674,23,0,1,27,6,58,7.0,55.0
1007746,674,27,3,19,1,42,76,35.0,62.0
1007760,674,28,3,19,1,45,53,75.0,85.0
1007808,674,30,3,19,1,21,72,29.0,59.0
1007823,674,30,3,19,1,45,50,58.0,21.0
1007874,674,32,0,9,22,21,65,26.0,57.0
1007889,674,33,3,19,1,64,65,66.0,93.0
1007958,674,36,2,2,20,9,57,28.0,26.0
1007973,674,36,3,19,1,31,70,37.0,62.0
1008055,674,40,3,19,1,25,27,6.0,38.0
1008057,674,40,3,19,1,11,3,26.0,20.0
1008093,674,43,3,19,1,47,38,15.0,54.0
1008130,674,44,0,9,27,21,87,27.0,89.0
1008167,674,46,3,19,1,31,80,30.0,37.0
1008179,674,47,3,19,1,33,66,57.0,78.0
1008183,674,47,3,19,1,41,75,41.0,34.0
1008245,674,50,3,19,1,73,83,77.0,89.0
1008256,674,50,0,1,27,52,67,50.0,66.0
1008262,674,51,3,19,1,56,77,53.0,93.0
1008264,674,51,3,19,1,61,80,50.0,50.0
