id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
247517,22,0,3,19,1,63,41,71.0,27.0
247756,22,11,3,19,1,87,7,75.0,6.0
247894,22,21,0,9,22,9,57,10.0,33.0
248010,22,27,0,1,27,79,44,89.0,30.0
248141,22,34,3,19,1,53,49,67.0,52.0
248312,22,42,3,19,1,74,29,80.0,20.0
248345,22,45,0,8,27,95,76,90.0,60.0
248414,22,48,0,8,27,85,20,93.0,18.0
248506,22,52,0,8,22,89,58,81.0,64.0
248508,22,52,3,19,1,81,64,92.0,77.0
248529,22,54,3,19,1,66,63,68.0,57.0
248568,22,55,3,19,5,72,39,91.0,40.0
248576,22,55,3,19,1,70,33,71.0,43.0
248578,22,56,3,19,1,88,40,88.0,52.0
248627,22,58,3,19,5,76,70,70.0,80.0
248699,22,62,3,19,1,72,2,68.0,10.0
248702,22,62,3,19,1,82,6,74.0,24.0
248743,22,64,3,19,1,73,94,67.0,93.0
248745,22,64,3,19,1,68,79,69.0,92.0
248947,22,77,0,8,27,67,56,65.0,63.0
248949,22,77,3,19,1,65,63,61.0,67.0
248977,22,78,0,8,22,79,62,78.0,62.0
249053,22,82,3,19,1,81,38,94.0,28.0
249114,22,85,3,19,1,56,51,50.0,74.0
249278,22,94,3,19,1,74,24,86.0,4.0
249284,22,94,3,13,1,65,26,81.0,52.0
249291,22,94,0,8,27,78,18,75.0,26.0
249293,22,94,3,4,19,75,26,91.0,69.0
248873,107,71,0,9,27,83,10,79.0,9.0
248889,107,72,3,19,1,76,56,80.0,42.0
248900,107,73,3,12,1,53,97,42.0,96.0
248920,107,74,0,8,27,68,64,69.0,57.0
248922,107,74,3,13,21,69,57,95.0,32.0
248938,107,75,3,19,1,70,67,77.0,95.0
248943,107,76,3,12,1,57,92,59.0,71.0
248950,107,77,3,19,1,61,67,53.0,54.0
248954,107,77,3,19,1,67,84,62.0,71.0
248957,107,78,3,19,1,69,68,55.0,68.0
248969,107,78,3,19,1,69,96,57.0,94.0
248972,107,78,3,19,1,66,73,58.0,40.0
248994,107,79,3,19,1,70,90,75.0,94.0
248999,107,79,3,19,1,72,91,66.0,70.0
249013,107,80,3,19,1,71,79,87.0,91.0
249062,107,82,3,19,1,63,76,65.0,96.0
249084,107,83,3,19,1,79,79,72.0,90.0
249104,107,85,0,1,27,74,88,83.0,80.0
249113,107,85,3,19,1,53,55,56.0,51.0
249115,107,86,3,19,1,50,74,53.0,96.0
249118,107,86,3,19,1,62,83,71.0,67.0
249122,107,86,3,19,1,72,74,78.0,81.0
249132,107,86,3,19,1,73,69,69.0,36.0
249167,107,88,3,19,1,69,72,63.0,73.0
249175,107,89,3,19,1,75,75,61.0,71.0
249190,107,90,3,19,1,68,79,65.0,71.0
249207,107,90,3,19,1,65,68,70.0,93.0
249211,107,91,3,19,1,79,91,80.0,96.0
247770,178,13,3,19,1,61,95,54.0,93.0
247840,178,17,3,19,1,72,57,71.0,39.0
247847,178,18,3,19,1,91,88,83.0,94.0
