id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
733259,15,80,3,19,1,72,78,71.0,91.0
733324,15,84,3,19,1,60,77,46.0,67.0
733340,15,85,0,8,27,69,58,70.0,57.0
733416,15,90,0,9,22,33,84,37.0,82.0
733485,15,93,3,19,1,70,42,76.0,27.0
731914,879,2,3,14,1,15,46,73.0,24.0
732009,879,9,3,14,1,17,54,64.0,39.0
732123,879,15,3,13,1,20,54,64.0,7.0
732145,879,16,0,1,27,6,47,15.0,50.0
732146,879,17,3,14,1,15,50,71.0,32.0
732231,879,21,3,14,1,13,57,69.0,63.0
732319,879,27,3,11,1,12,60,22.0,29.0
732346,879,29,1,5,1,25,67,71.0,40.0
732378,879,30,3,14,1,26,74,79.0,35.0
732405,879,32,1,5,1,17,7,73.0,3.0
732429,879,33,3,11,1,13,49,29.0,93.0
732539,879,38,3,19,1,17,58,24.0,31.0
732615,879,43,3,11,1,10,31,16.0,13.0
732687,879,46,3,14,1,24,62,71.0,34.0
732707,879,47,3,19,1,15,55,27.0,18.0
732754,879,49,4,16,9,0,0,11.0,67.0
732794,879,52,3,19,1,22,71,32.0,77.0
732870,879,56,1,5,1,19,56,69.0,35.0
733055,879,66,1,5,1,32,9,70.0,54.0
733150,879,73,1,5,1,16,68,67.0,45.0
733175,879,74,3,14,1,15,62,63.0,36.0
733204,879,76,1,5,1,6,48,25.0,74.0
733225,879,77,4,17,14,0,0,21.0,76.0
733240,879,79,3,11,20,13,34,27.0,66.0
733321,879,84,3,19,1,23,55,33.0,60.0
733332,879,85,3,14,1,19,50,67.0,45.0
733425,879,90,1,5,1,30,69,77.0,28.0
733470,879,93,3,11,1,13,47,31.0,67.0
731877,1779,0,3,19,1,29,61,23.0,51.0
731884,1779,0,0,10,27,17,12,8.0,18.0
731886,1779,0,3,19,1,8,18,8.0,60.0
731893,1779,0,0,8,22,3,88,100.0,100.0
731905,1779,1,3,19,1,39,75,35.0,40.0
731909,1779,1,3,19,1,32,71,30.0,62.0
731915,1779,2,0,1,27,27,76,24.0,100.0
732074,1779,12,3,19,1,38,67,54.0,85.0
732096,1779,13,0,9,22,45,94,51.0,95.0
732109,1779,14,0,9,22,3,84,0.0,100.0
732147,1779,17,0,9,22,29,68,34.0,68.0
732159,1779,17,3,19,1,24,63,35.0,97.0
732163,1779,17,3,13,26,30,72,80.0,54.0
732175,1779,18,3,19,1,31,66,35.0,40.0
732189,1779,18,3,19,1,43,83,69.0,86.0
732200,1779,19,3,19,1,39,66,59.0,95.0
732322,1779,27,0,9,22,37,74,40.0,76.0
732336,1779,28,3,12,1,29,69,40.0,71.0
732379,1779,30,0,1,27,21,65,0.0,100.0
732420,1779,33,3,19,1,28,81,35.0,28.0
732426,1779,33,3,19,1,28,88,25.0,47.0
732569,1779,40,3,13,1,27,83,77.0,95.0
732618,1779,43,1,5,1,42,70,73.0,51.0
732660,1779,45,0,9,22,13,75,14.0,74.0
732674,1779,45,3,19,1,19,40,37.0,20.0
732688,1779,46,0,1,27,29,66,39.0,95.0
