id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
542856,82,4,0,10,22,34,79,37.0,73.0
542903,82,6,3,19,1,33,31,32.0,44.0
543081,82,14,0,8,22,31,86,26.0,80.0
543082,82,14,0,10,27,26,80,35.0,77.0
543152,82,17,0,10,27,59,73,60.0,83.0
543272,82,23,3,19,1,46,33,48.0,14.0
543349,82,27,0,8,22,59,68,54.0,68.0
543350,82,27,0,10,27,54,68,24.0,56.0
543391,82,29,3,19,1,72,27,65.0,7.0
543543,82,38,3,19,1,65,47,62.0,80.0
543574,82,40,3,19,1,54,57,49.0,54.0
543595,82,42,3,19,1,55,70,44.0,69.0
543657,82,44,3,19,1,35,69,30.0,77.0
543669,82,44,3,19,1,50,49,33.0,52.0
543725,82,47,3,19,1,80,11,93.0,7.0
543838,82,53,0,8,27,54,55,53.0,56.0
543929,82,58,0,1,22,69,21,81.0,15.0
543948,82,58,0,8,27,91,21,93.0,19.0
543973,82,60,0,9,22,53,55,57.0,62.0
544003,82,63,3,19,1,55,32,53.0,37.0
544117,82,69,0,8,22,71,83,66.0,74.0
544118,82,69,3,19,1,66,74,71.0,54.0
544159,82,71,0,8,22,62,68,64.0,60.0
544160,82,71,0,10,27,64,60,73.0,65.0
544205,82,74,0,10,27,93,58,90.0,67.0
542774,230,0,3,19,1,64,8,59.0,26.0
542845,230,3,3,19,1,67,22,66.0,30.0
542873,230,4,3,19,1,73,8,65.0,29.0
542909,230,6,3,19,1,32,41,9.0,24.0
542990,230,10,0,8,27,78,25,79.0,26.0
543016,230,11,3,19,1,59,4,52.0,28.0
543045,230,12,3,19,1,60,10,71.0,30.0
543074,230,14,0,8,27,88,8,90.0,21.0
543076,230,14,0,8,27,90,21,93.0,31.0
543094,230,14,0,10,27,46,17,40.0,22.0
543124,230,16,3,19,1,43,14,44.0,28.0
543140,230,17,3,19,1,32,8,33.0,20.0
543149,230,17,3,19,1,37,8,55.0,24.0
543171,230,18,3,19,1,42,18,32.0,26.0
543178,230,18,0,8,22,89,9,88.0,12.0
543180,230,18,3,19,1,88,12,85.0,11.0
543255,230,22,1,21,1,26,0,35.0,14.0
543257,230,22,3,13,1,26,14,30.0,82.0
543333,230,26,3,19,1,42,14,55.0,26.0
543382,230,29,3,19,1,28,6,6.0,14.0
543398,230,30,1,21,1,35,0,35.0,16.0
543400,230,30,3,19,1,31,8,35.0,21.0
543418,230,31,3,19,1,35,11,40.0,26.0
543464,230,34,0,8,27,61,9,63.0,10.0
