id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2772918,288,0,0,1,22,69,91,69.0,100.0
2773055,288,7,0,1,27,61,87,72.0,100.0
2773145,288,11,0,8,27,80,88,81.0,85.0
2773147,288,11,3,19,1,81,85,96.0,87.0
2773168,288,12,0,1,27,58,71,68.0,49.0
2773175,288,12,3,19,1,65,90,58.0,77.0
2773178,288,13,3,19,1,79,87,69.0,83.0
2773188,288,13,0,8,22,87,65,71.0,66.0
2773213,288,14,3,19,1,71,76,81.0,92.0
2773240,288,16,0,10,27,65,87,69.0,88.0
2773242,288,16,3,12,1,69,88,56.0,73.0
2773248,288,16,0,10,27,87,93,91.0,91.0
2773249,288,16,0,8,22,91,91,78.0,100.0
2773422,288,26,0,8,27,95,85,91.0,84.0
2773451,288,27,0,8,22,96,94,100.0,100.0
2773480,288,29,0,1,27,62,70,70.0,63.0
2773515,288,31,3,19,1,58,60,57.0,37.0
2773699,288,40,0,1,22,59,29,46.0,49.0
2773745,288,42,0,8,27,73,92,79.0,93.0
2773747,288,42,3,19,1,79,93,73.0,86.0
2773850,288,47,3,19,1,65,83,63.0,70.0
2773857,288,47,0,8,27,44,95,58.0,79.0
2773859,288,47,3,19,1,58,79,58.0,63.0
2773933,288,51,0,8,27,67,98,66.0,98.0
2772919,765,0,0,1,22,31,9,31.0,0.0
2772942,765,1,1,6,19,77,6,94.0,60.0
2772963,765,2,3,19,1,61,14,69.0,51.0
2772974,765,2,3,19,20,69,52,72.0,50.0
2772978,765,2,0,10,22,88,37,0.0,0.0
2773012,765,5,3,19,1,73,76,55.0,52.0
2773028,765,5,0,10,27,33,8,32.0,5.0
2773057,765,7,1,21,1,28,0,55.0,7.0
2773060,765,7,3,13,20,35,7,61.0,16.0
2773102,765,9,0,9,27,57,25,65.0,29.0
2773118,765,10,0,1,27,64,21,62.0,32.0
2773123,765,10,2,0,1,65,33,73.0,38.0
2773124,765,10,3,19,1,73,38,70.0,60.0
2773160,765,12,3,19,1,30,6,33.0,32.0
2773227,765,15,3,19,1,34,45,31.0,97.0
2773252,765,16,1,21,1,22,0,32.0,5.0
2773269,765,17,3,19,1,42,13,60.0,21.0
2773310,765,19,3,19,1,57,12,46.0,26.0
2773312,765,20,3,19,1,57,5,65.0,25.0
2773342,765,22,0,10,27,39,23,36.0,18.0
2773350,765,22,0,9,27,27,11,26.0,17.0
2773360,765,23,0,8,22,64,38,63.0,24.0
2773368,765,23,3,19,1,70,2,75.0,31.0
2773411,765,25,0,9,27,8,17,9.0,9.0
2773413,765,25,2,0,1,9,9,64.0,13.0
2773440,765,27,1,21,1,38,0,66.0,10.0
2773450,765,27,0,9,22,4,6,0.0,0.0
2773494,765,30,3,13,1,33,7,31.0,80.0
2773503,765,31,3,19,1,72,14,80.0,27.0
2773526,765,32,3,19,1,33,4,31.0,31.0
2773531,765,32,3,19,1,38,9,61.0,8.0
2773537,765,32,3,13,1,56,5,75.0,4.0
2773551,765,33,3,19,1,64,7,63.0,28.0
2773577,765,34,0,1,27,86,14,81.0,32.0
2773590,765,34,3,13,1,61,28,58.0,69.0
2773600,765,35,3,19,1,42,4,29.0,54.0
2773626,765,36,3,19,1,36,23,29.0,37.0
2773631,765,37,3,19,1,39,3,23.0,40.0
2773635,765,37,3,19,1,69,4,69.0,28.0
2773648,765,37,3,19,1,71,8,61.0,13.0
2773671,765,39,3,19,1,33,17,30.0,56.0
2773792,765,44,3,19,1,37,6,62.0,5.0
2773796,765,44,2,0,1,67,8,72.0,25.0
2773797,765,44,3,19,1,72,25,91.0,17.0
2773816,765,45,3,19,1,66,2,69.0,7.0
2773839,765,47,3,19,1,38,3,29.0,27.0
2773875,765,48,1,21,1,67,0,68.0,14.0
2773877,765,48,3,19,1,65,5,63.0,1.0
2773916,765,50,3,19,1,32,53,29.0,50.0
2773978,765,53,3,19,1,33,1,37.0,17.0
2773980,765,53,3,19,1,32,4,19.0,18.0
2774008,765,54,2,0,1,30,1,37.0,11.0
2774017,765,54,0,9,27,15,31,14.0,33.0
2774018,765,54,3,19,1,14,33,25.0,36.0
2774065,765,58,0,8,27,50,9,49.0,7.0
2774084,765,60,3,13,26,65,1,86.0,33.0
2774109,765,61,3,12,20,14,32,26.0,61.0
2774160,765,63,0,9,27,8,3,8.0,1.0
2774165,765,64,3,19,1,2,5,9.0,13.0
2774226,765,66,0,9,22,78,58,78.0,71.0
2774295,765,70,1,21,1,18,0,25.0,7.0
2774299,765,71,1,21,1,31,0,39.0,2.0
2774393,765,77,1,21,1,14,0,25.0,3.0
2774397,765,78,1,21,1,25,0,34.0,2.0
2774410,765,79,1,21,1,16,0,31.0,1.0
2774413,765,79,0,8,22,25,4,14.0,2.0
2774415,765,79,3,19,1,14,2,8.0,6.0
2774446,765,80,3,13,1,15,3,47.0,37.0
2774483,765,82,2,0,1,28,5,46.0,31.0
2774484,765,83,3,19,1,46,31,45.0,55.0
2774543,765,87,3,13,1,33,29,69.0,17.0
2774554,765,87,0,9,27,59,14,59.0,22.0
