id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
84658,546,4,0,1,27,53,94,59.0,100.0
84665,546,4,3,13,1,40,98,65.0,97.0
84691,546,5,0,9,22,24,98,24.0,90.0
84695,546,5,0,8,22,25,97,24.0,99.0
84696,546,5,3,13,1,24,99,49.0,98.0
84721,546,6,3,19,1,25,80,9.0,69.0
84847,546,12,3,19,1,54,64,44.0,64.0
84912,546,16,3,19,1,60,65,93.0,94.0
84929,546,17,3,19,1,65,53,73.0,46.0
84995,546,19,0,1,27,7,55,7.0,100.0
85008,546,20,3,12,20,14,90,22.0,90.0
85010,546,20,3,13,1,10,83,39.0,91.0
85066,546,24,3,19,1,36,80,57.0,75.0
85073,546,24,0,9,27,55,95,64.0,85.0
85143,546,28,1,21,1,40,100,64.0,81.0
85162,546,29,3,19,1,40,89,64.0,77.0
85200,546,31,3,19,1,46,97,46.0,88.0
85309,546,38,3,19,1,47,55,51.0,43.0
85319,546,38,1,21,1,36,100,52.0,90.0
85353,546,40,3,19,1,31,96,35.0,96.0
85370,546,42,1,21,1,34,100,48.0,95.0
85392,546,43,3,14,1,41,95,62.0,71.0
85407,546,44,3,19,1,33,89,35.0,79.0
85424,546,45,2,2,1,8,70,21.0,71.0
85449,546,46,3,19,1,59,92,60.0,77.0
85451,546,46,3,19,1,58,94,62.0,98.0
85454,546,46,0,8,27,82,95,79.0,89.0
85456,546,46,3,4,19,79,89,94.0,7.0
85495,546,48,3,19,1,40,77,26.0,56.0
85533,546,50,3,13,1,28,94,58.0,66.0
85655,546,56,3,19,20,29,48,38.0,44.0
85660,546,56,1,21,1,57,100,66.0,76.0
85676,546,57,0,8,27,30,53,30.0,51.0
85684,546,58,3,19,1,36,77,35.0,37.0
85708,546,60,3,19,1,42,84,56.0,71.0
85717,546,60,3,13,1,40,85,69.0,80.0
85730,546,61,2,0,1,58,92,75.0,77.0
85769,546,65,3,12,1,42,47,54.0,30.0
85778,546,65,3,19,1,22,68,25.0,26.0
85853,546,68,3,19,1,50,68,46.0,48.0
85868,546,69,3,19,1,55,74,81.0,89.0
85971,546,75,3,19,1,39,70,37.0,50.0
85988,546,76,3,12,20,59,58,82.0,90.0
86010,546,78,3,19,1,46,53,58.0,69.0
86039,546,79,3,19,1,43,34,48.0,75.0
86197,546,91,3,12,1,12,37,13.0,49.0
86225,546,92,0,9,22,34,93,33.0,100.0
86259,546,94,0,10,27,13,71,14.0,66.0
86261,546,94,3,12,1,14,66,20.0,69.0
84678,598,5,0,1,27,62,64,70.0,66.0
84752,598,7,0,10,22,85,28,94.0,0.0
84793,598,9,0,9,27,70,19,86.0,24.0
84795,598,9,3,19,1,86,24,83.0,35.0
84827,598,11,3,19,1,37,77,36.0,61.0
84844,598,12,3,12,1,40,46,43.0,45.0
84890,598,14,0,8,22,59,37,57.0,34.0
84892,598,14,0,10,27,57,34,56.0,7.0
84910,598,16,2,2,20,6,57,19.0,47.0
84949,598,17,3,19,1,56,54,56.0,23.0
85035,598,22,3,19,5,45,38,53.0,70.0
85051,598,23,0,8,27,86,62,81.0,59.0
85094,598,25,0,8,27,25,88,25.0,89.0
85146,598,28,0,8,22,63,28,54.0,34.0
85180,598,30,3,19,1,51,39,60.0,43.0
85223,598,33,0,9,22,64,42,65.0,54.0
85241,598,34,3,19,1,91,21,86.0,12.0
85316,598,38,0,1,27,64,19,64.0,0.0
85339,598,40,0,8,22,87,30,83.0,25.0
85360,598,41,0,8,27,81,20,82.0,27.0
85381,598,42,3,19,1,85,23,77.0,21.0
85398,598,43,0,8,22,51,24,49.0,23.0
85420,598,44,0,8,27,62,48,64.0,46.0
85465,598,46,3,19,1,51,50,42.0,66.0
85470,598,46,0,8,27,59,60,59.0,64.0
85527,598,49,0,1,27,68,51,72.0,35.0
85562,598,51,3,19,1,72,37,93.0,13.0
85597,598,53,0,9,22,29,71,36.0,78.0
85605,598,53,0,1,27,58,15,61.0,6.0
85607,598,53,2,0,1,61,6,84.0,37.0
85608,598,53,0,8,27,84,37,83.0,44.0
85619,598,55,0,8,27,76,37,80.0,46.0
85628,598,55,3,19,1,77,50,80.0,43.0
85645,598,56,0,1,27,41,75,55.0,56.0
85670,598,57,0,1,27,62,70,67.0,76.0
85699,598,58,3,19,1,49,10,44.0,4.0
85751,598,62,3,19,1,77,25,72.0,67.0
85760,598,62,3,19,1,65,32,67.0,57.0
85772,598,65,3,13,1,60,65,74.0,28.0
85793,598,65,3,19,1,45,67,32.0,62.0
85806,598,66,0,8,27,62,29,67.0,5.0
85910,598,73,0,1,27,56,35,57.0,41.0
85957,598,74,3,19,5,64,68,72.0,29.0
86022,598,78,0,10,27,33,53,33.0,50.0
86037,598,79,0,1,27,40,65,57.0,66.0
86052,598,80,3,19,1,63,20,82.0,9.0
86072,598,81,0,10,27,65,25,55.0,31.0
86077,598,82,0,8,22,82,5,79.0,0.0
86115,598,84,3,19,1,39,68,40.0,86.0
86182,598,90,3,13,1,84,11,84.0,33.0
86222,598,92,3,19,5,31,59,49.0,27.0
86241,598,93,0,8,22,51,93,49.0,88.0
86277,598,95,0,10,27,53,60,52.0,61.0
85640,787,56,0,8,27,94,5,96.0,5.0
85714,787,60,3,19,1,55,3,49.0,28.0
85781,787,65,3,19,1,48,2,54.0,12.0
85818,787,67,3,19,1,92,25,87.0,50.0
85872,787,70,1,3,1,100,0,91.0,21.0
85880,787,70,3,4,19,80,9,94.0,50.0
85914,787,73,3,13,26,59,14,86.0,31.0
85929,787,73,0,8,22,89,3,85.0,0.0
85932,787,73,1,21,1,85,0,87.0,3.0
85937,787,73,0,8,22,88,2,85.0,0.0
85939,787,73,1,21,1,85,0,72.0,21.0
86105,787,83,0,8,27,56,21,42.0,10.0
86108,787,83,1,5,1,40,1,38.0,18.0
86216,787,92,3,19,1,73,4,72.0,32.0
86252,787,93,0,8,27,74,42,76.0,50.0
86270,787,94,0,8,22,98,8,100.0,0.0
85958,830,74,3,19,5,72,29,98.0,16.0
85967,830,75,0,9,22,56,7,48.0,0.0
85977,830,75,0,9,27,19,16,19.0,16.0
85978,830,75,3,19,1,19,16,15.0,20.0
85980,830,75,3,13,1,23,7,40.0,34.0
86026,830,78,0,1,27,78,29,87.0,46.0
86053,830,80,3,19,1,82,9,81.0,37.0
86075,830,82,3,19,1,56,4,34.0,8.0
86091,830,83,0,9,27,24,11,20.0,7.0
86093,830,83,3,19,1,20,7,19.0,22.0
86099,830,83,3,19,1,63,10,48.0,15.0
86175,830,90,0,10,22,75,43,81.0,41.0
86256,830,94,3,12,1,50,27,43.0,27.0
86257,830,94,3,12,20,43,27,47.0,35.0
86285,830,95,3,19,1,70,8,75.0,28.0
84640,848,2,3,19,1,54,31,41.0,30.0
84643,848,2,3,19,1,62,25,52.0,4.0
84679,848,5,3,19,1,70,66,72.0,44.0
84716,848,6,0,1,27,55,72,64.0,58.0
84785,848,9,3,19,1,63,79,34.0,85.0
84796,848,10,3,19,1,83,35,75.0,26.0
84828,848,11,0,8,22,36,61,32.0,49.0
84830,848,11,3,19,1,32,49,70.0,3.0
84834,848,11,5,18,9,82,52,0.0,0.0
84857,848,12,0,8,27,92,93,92.0,96.0
84858,848,12,3,19,1,92,96,87.0,70.0
84877,848,14,3,19,1,54,69,44.0,94.0
84931,848,17,0,9,22,27,54,27.0,55.0
84940,848,17,0,1,22,56,81,54.0,72.0
84962,848,18,3,19,1,63,46,61.0,53.0
84965,848,18,3,19,1,67,49,72.0,36.0
84985,848,19,0,8,22,38,93,28.0,82.0
84987,848,19,3,19,1,28,82,39.0,36.0
85038,848,22,0,8,27,87,71,94.0,66.0
85263,848,34,3,19,1,62,62,61.0,46.0
85266,848,34,0,8,22,65,76,62.0,83.0
85267,848,34,3,19,1,62,83,60.0,56.0
85297,848,37,0,8,22,72,31,68.0,13.0
85299,848,37,3,19,1,68,13,83.0,20.0
85337,848,39,3,12,1,74,27,87.0,30.0
85402,848,43,0,8,27,82,68,80.0,63.0
85457,848,46,0,9,22,6,93,2.0,100.0
