id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2426526,152,1,1,21,1,45,100,42.0,60.0
2426536,152,1,3,12,20,41,76,50.0,77.0
2426572,152,4,1,21,1,19,100,9.0,55.0
2426632,152,7,1,21,1,31,100,48.0,92.0
2426669,152,9,3,13,1,28,91,66.0,71.0
2426745,152,13,3,19,1,55,91,54.0,73.0
2426747,152,13,3,19,1,59,92,73.0,81.0
2426762,152,14,0,10,27,10,72,10.0,73.0
2426764,152,14,3,19,1,10,73,10.0,68.0
2426766,152,14,3,19,1,13,90,23.0,85.0
2426768,152,14,3,19,1,5,91,3.0,65.0
2426787,152,15,0,9,22,6,95,0.0,0.0
2426804,152,16,3,12,20,22,71,9.0,61.0
2426815,152,17,3,19,1,38,92,54.0,75.0
2426818,152,17,3,19,1,79,92,93.0,85.0
2426820,152,17,3,4,19,87,88,89.0,37.0
2426841,152,18,3,19,1,14,91,2.0,77.0
2426854,152,19,3,19,1,82,87,76.0,70.0
2426866,152,20,0,8,27,65,93,71.0,92.0
2426868,152,20,3,20,26,71,92,90.0,57.0
2426892,152,22,1,21,1,12,100,37.0,91.0
2427002,152,28,3,19,1,69,92,73.0,68.0
2427009,152,28,0,1,27,40,86,42.0,77.0
2427135,152,35,3,19,5,94,88,80.0,71.0
2427206,152,39,1,21,1,24,100,36.0,94.0
2427212,152,39,0,1,27,37,90,57.0,94.0
2427216,152,40,3,19,1,36,91,24.0,76.0
2427221,152,40,0,1,27,44,80,43.0,72.0
2427228,152,40,3,19,1,34,83,43.0,58.0
2427231,152,40,3,19,1,38,82,13.0,45.0
2427310,152,45,1,21,1,30,100,43.0,96.0
2427330,152,46,3,19,1,34,97,41.0,93.0
2427332,152,46,3,13,1,33,97,48.0,97.0
2427378,152,48,3,19,20,38,93,34.0,74.0
2427393,152,48,3,19,1,74,94,88.0,86.0
2427420,152,50,3,19,1,26,86,40.0,92.0
2427458,152,53,1,21,1,31,100,37.0,92.0
2427461,152,53,3,19,1,29,97,37.0,97.0
2427586,152,61,3,19,1,29,97,26.0,91.0
2427606,152,63,0,10,27,22,98,32.0,96.0
2427631,152,65,3,19,1,32,98,46.0,96.0
2427640,152,65,3,19,1,69,97,73.0,73.0
2427681,152,69,3,19,1,44,95,46.0,97.0
2427696,152,70,3,19,1,41,97,28.0,74.0
2427809,152,75,3,19,1,58,97,55.0,85.0
2427843,152,77,3,19,1,64,97,64.0,76.0
2427872,152,79,3,12,1,25,97,37.0,86.0
2427874,152,79,2,0,1,46,96,59.0,88.0
2427875,152,79,0,8,27,59,88,62.0,95.0
2427877,152,79,3,19,1,62,95,57.0,94.0
2427890,152,79,3,19,20,58,97,63.0,81.0
2427900,152,80,1,21,1,54,100,31.0,70.0
2428008,152,87,3,19,1,68,97,60.0,91.0
2428010,152,88,3,19,1,71,97,59.0,90.0
2428020,152,88,3,19,1,43,98,41.0,77.0
2428061,152,91,3,19,1,18,74,5.0,54.0
2428068,152,91,3,19,1,33,97,27.0,95.0
2428071,152,91,3,19,1,38,98,49.0,96.0
2428098,152,92,3,19,1,46,96,55.0,70.0
2428108,152,93,3,19,1,30,75,36.0,56.0
2426496,191,0,3,19,1,22,29,38.0,4.0
2426528,191,1,3,13,1,27,57,48.0,23.0
2426541,191,2,3,19,1,27,60,22.0,69.0
2426544,191,2,3,19,1,30,37,44.0,72.0
2426551,191,3,0,1,27,26,71,30.0,60.0
2426573,191,4,3,13,1,9,55,34.0,6.0
2426587,191,4,0,8,27,35,73,41.0,86.0
2426640,191,8,0,1,27,30,55,31.0,55.0
2426651,191,8,3,19,1,21,61,16.0,91.0
2426667,191,9,3,19,1,13,35,14.0,67.0
2426690,191,10,0,9,22,11,40,16.0,33.0
2426738,191,13,3,19,1,10,5,4.0,40.0
2426741,191,13,3,19,1,20,10,28.0,3.0
2426743,191,13,3,13,1,24,34,58.0,71.0
2426765,191,14,3,19,1,10,68,13.0,90.0
2426807,191,16,3,19,1,27,49,8.0,45.0
2426813,191,17,3,19,1,24,75,41.0,72.0
2426836,191,18,0,8,22,3,26,0.0,0.0
2426955,191,24,3,19,1,55,42,48.0,55.0
2427036,191,30,3,13,1,26,89,61.0,36.0
2427259,191,42,3,19,1,45,38,41.0,17.0
2427316,191,45,0,10,27,25,84,18.0,97.0
2427318,191,45,3,14,1,18,97,60.0,90.0
2427328,191,45,3,19,1,26,54,25.0,79.0
2427338,191,46,3,14,1,20,94,60.0,80.0
2427475,191,54,3,12,20,6,55,6.0,56.0
2427508,191,56,0,1,22,24,20,31.0,8.0
2427514,191,57,0,10,22,28,32,26.0,25.0
2427525,191,57,0,1,27,27,45,37.0,38.0
2427533,191,57,3,12,20,7,52,31.0,34.0
2427540,191,58,3,19,1,7,14,4.0,46.0
2427553,191,59,2,2,20,10,55,38.0,38.0
2427584,191,61,3,19,1,20,61,17.0,88.0
2427620,191,64,0,10,22,28,42,22.0,37.0
2427630,191,65,3,19,1,33,85,32.0,98.0
2427651,191,66,0,1,27,10,49,0.0,0.0
2427697,191,70,3,13,1,28,74,58.0,73.0
2427736,191,72,0,9,27,28,50,25.0,45.0
2427739,191,72,0,10,27,22,41,25.0,45.0
2427741,191,72,3,19,1,25,45,31.0,48.0
2427774,191,73,3,12,20,13,47,33.0,48.0
2427785,191,74,0,1,27,44,52,55.0,56.0
2427798,191,75,3,13,1,10,17,41.0,29.0
2427814,191,75,3,19,1,44,42,54.0,23.0
2427823,191,76,3,19,1,42,53,43.0,90.0
2427870,191,79,3,19,1,24,40,9.0,60.0
2427896,191,79,0,10,27,28,93,31.0,98.0
2427903,191,81,0,8,22,47,49,46.0,43.0
2427904,191,81,3,19,1,46,43,47.0,44.0
2427941,191,83,0,1,27,47,44,50.0,48.0
2427989,191,87,0,10,27,24,66,21.0,62.0
2428006,191,87,3,13,1,18,39,66.0,77.0
2428013,191,88,3,19,1,39,31,42.0,23.0
2426512,206,1,0,9,27,11,4,6.0,3.0
2426530,206,1,0,1,27,48,23,62.0,32.0
2426562,206,3,0,8,22,15,7,9.0,14.0
2426577,206,4,3,19,1,44,4,42.0,8.0
2426609,206,6,3,19,1,40,3,29.0,3.0
2426617,206,6,3,19,1,43,16,48.0,43.0
2426720,206,12,0,8,27,94,19,96.0,24.0
2426726,206,12,3,19,1,92,3,82.0,5.0
2426751,206,14,0,10,22,65,5,45.0,0.0
2426952,206,24,3,19,1,73,7,61.0,3.0
2426962,206,24,3,19,1,84,47,88.0,27.0
2427037,206,30,0,10,27,61,36,62.0,34.0
2427090,206,33,3,19,1,73,5,82.0,3.0
2427093,206,33,3,19,20,72,11,73.0,27.0
2427096,206,33,0,8,27,76,38,78.0,36.0
2427097,206,33,3,13,1,78,36,91.0,70.0
2427128,206,35,3,19,1,11,14,32.0,5.0
2427138,206,35,3,19,5,78,22,91.0,21.0
2427162,206,37,0,10,27,55,6,61.0,7.0
2427164,206,37,3,19,1,61,7,66.0,57.0
2427286,206,43,0,8,27,75,56,76.0,58.0
