id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1859063,90,67,3,19,1,26,70,43.0,98.0
1859082,90,68,3,19,1,41,55,33.0,35.0
1859185,90,77,3,19,1,26,51,5.0,52.0
1859304,90,85,3,19,1,19,52,6.0,66.0
1859421,90,92,0,9,22,62,5,60.0,0.0
1857989,534,2,3,19,1,39,70,48.0,67.0
1858020,534,5,3,19,1,82,90,80.0,89.0
1858195,534,15,3,19,5,73,23,84.0,4.0
1858253,534,17,3,19,1,73,95,87.0,87.0
1858301,534,19,3,19,1,74,91,65.0,89.0
1858361,534,23,0,8,27,65,79,70.0,77.0
1858366,534,23,0,9,27,77,74,82.0,70.0
1858367,534,23,0,8,22,82,70,81.0,67.0
1858413,534,26,3,19,1,65,57,67.0,20.0
1858421,534,26,0,9,22,73,94,69.0,100.0
1858432,534,27,3,19,1,54,82,41.0,87.0
1858534,534,33,0,10,22,64,7,65.0,0.0
1858538,534,34,3,19,1,71,3,63.0,6.0
1858596,534,37,0,9,22,40,66,37.0,68.0
1858688,534,44,3,19,1,70,68,91.0,88.0
1858793,534,50,3,19,1,69,44,71.0,19.0
1858796,534,50,3,19,1,71,30,73.0,51.0
1858819,534,51,3,19,1,70,98,61.0,96.0
1858824,534,51,0,8,22,57,85,53.0,69.0
1858825,534,51,3,19,1,53,69,65.0,30.0
1858828,534,51,0,8,27,71,46,71.0,52.0
1858830,534,51,3,19,1,71,52,70.0,62.0
1858922,534,59,3,19,1,58,96,60.0,76.0
1858926,534,59,3,19,1,53,79,44.0,71.0
1858995,534,63,3,19,1,66,90,57.0,92.0
1859003,534,63,3,19,1,41,77,46.0,64.0
1859005,534,63,3,19,1,43,66,59.0,24.0
1859040,534,65,0,8,27,81,91,78.0,90.0
1857991,599,3,0,8,27,70,25,73.0,26.0
1858037,599,6,0,8,27,81,26,82.0,28.0
1858040,599,6,0,8,27,82,28,90.0,41.0
1858041,599,6,0,8,27,90,41,85.0,49.0
1858095,599,10,3,4,19,76,22,93.0,50.0
1858148,599,12,2,0,20,59,9,84.0,6.0
1858149,599,12,0,8,22,84,6,76.0,0.0
1858182,599,14,0,8,27,50,13,52.0,21.0
1858184,599,14,3,19,1,52,21,54.0,48.0
1858194,599,15,3,19,5,75,18,73.0,23.0
1858297,599,19,3,19,1,67,12,48.0,20.0
1858320,599,20,3,19,1,46,10,35.0,11.0
1858396,599,24,2,0,1,62,33,75.0,37.0
1858397,599,24,0,8,27,75,37,77.0,54.0
1858399,599,24,5,18,13,77,54,0.0,0.0
1858415,599,26,0,8,27,80,6,79.0,24.0
1858430,599,27,3,19,1,33,28,39.0,58.0
1858578,599,36,2,0,1,42,7,57.0,21.0
1858579,599,36,0,8,27,57,21,55.0,25.0
1858587,599,36,0,8,27,69,3,68.0,15.0
1858589,599,36,3,19,1,68,15,58.0,34.0
1858640,599,41,0,8,27,25,36,24.0,35.0
1858641,599,41,2,0,1,24,35,57.0,17.0
1858642,599,41,3,19,1,57,17,59.0,32.0
1858686,599,44,2,0,1,44,13,66.0,36.0
1858687,599,44,3,19,1,66,36,70.0,68.0
1858775,599,49,0,8,27,29,17,28.0,16.0
1858785,599,50,3,19,1,57,39,36.0,39.0
1858808,599,51,0,9,22,76,6,78.0,8.0
1858827,599,51,3,19,1,75,20,71.0,46.0
1858914,599,59,0,8,22,55,17,43.0,6.0
1858964,599,61,1,21,1,67,0,62.0,15.0
