id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2792242,4,9,3,19,1,32,57,14.0,51.0
2792251,4,9,3,19,1,43,77,45.0,87.0
2792319,4,15,0,8,27,33,74,42.0,53.0
2792321,4,15,3,19,1,42,53,58.0,32.0
2792343,4,15,3,19,1,37,95,45.0,85.0
2792392,4,18,0,8,27,29,97,34.0,97.0
2792394,4,18,1,5,1,37,95,46.0,83.0
2792405,4,19,3,12,1,56,74,89.0,92.0
2792480,4,24,3,19,1,17,86,7.0,65.0
2792484,4,24,3,12,1,20,66,36.0,77.0
2792583,4,33,3,19,1,48,86,62.0,97.0
2792619,4,34,3,19,1,24,60,35.0,64.0
2792656,4,36,3,19,1,21,73,7.0,59.0
2792675,4,38,3,19,1,18,77,32.0,78.0
2792678,4,38,3,13,1,29,87,90.0,88.0
2792715,4,41,3,13,1,36,71,60.0,68.0
2792754,4,43,1,5,1,18,68,39.0,92.0
2792784,4,44,0,10,27,27,92,23.0,76.0
2792848,4,47,3,19,1,42,9,18.0,48.0
2792850,4,47,3,19,1,33,12,25.0,36.0
2792852,4,47,3,19,1,32,12,43.0,4.0
2792885,4,50,3,19,1,34,52,56.0,57.0
2792960,4,53,3,19,1,43,61,48.0,7.0
2793057,4,60,3,19,1,46,74,67.0,75.0
2793085,4,62,0,9,27,57,31,59.0,29.0
2793101,4,63,3,19,1,35,67,44.0,56.0
2793103,4,63,3,13,26,47,68,88.0,70.0
2793114,4,63,0,1,27,34,45,50.0,46.0
2793137,4,65,3,19,1,50,85,62.0,94.0
2793191,4,68,3,12,1,24,72,56.0,75.0
2793218,4,69,0,9,22,8,32,0.0,0.0
2793265,4,71,0,9,27,52,92,38.0,79.0
2793266,4,72,3,19,1,38,79,42.0,70.0
2793322,4,74,0,1,27,31,83,33.0,80.0
2793382,4,78,2,2,20,6,48,16.0,70.0
2793389,4,78,3,19,1,49,59,67.0,68.0
2793398,4,78,3,19,20,30,89,46.0,89.0
2793434,4,81,3,19,1,38,67,63.0,73.0
2793454,4,81,0,10,27,10,64,33.0,91.0
2793468,4,82,3,19,1,37,63,53.0,78.0
2793490,4,84,3,19,1,32,72,45.0,63.0
2793522,4,86,3,19,1,36,64,68.0,73.0
2793262,288,71,0,8,27,43,6,48.0,8.0
2793286,288,72,0,8,22,79,11,69.0,8.0
2793289,288,72,0,8,22,69,8,69.0,8.0
2793290,288,72,3,19,1,69,8,58.0,9.0
2793448,288,81,5,18,9,91,37,0.0,0.0
2793529,288,86,0,8,27,69,31,68.0,31.0
2793531,288,86,0,8,27,68,31,72.0,26.0
2793608,288,91,3,19,5,36,50,74.0,95.0
2793639,288,92,0,1,27,65,68,67.0,77.0
2792002,529,0,0,8,22,74,6,66.0,10.0
2792004,529,0,3,19,1,66,10,74.0,19.0
2792006,529,0,3,19,1,66,9,45.0,18.0
2792008,529,0,3,19,1,49,10,23.0,55.0
2792090,529,3,1,21,1,75,0,70.0,14.0
2792096,529,4,0,8,22,76,7,67.0,13.0
2792172,529,6,0,8,27,63,32,62.0,28.0
2792174,529,6,0,8,27,62,28,65.0,47.0
2792175,529,6,0,8,22,65,47,54.0,60.0
2792183,529,7,0,8,22,73,31,69.0,23.0
2792185,529,7,0,8,27,69,23,70.0,18.0
2792187,529,7,0,8,22,70,18,68.0,12.0
2792209,529,8,0,8,22,80,30,79.0,35.0
2792399,529,19,0,8,27,80,77,80.0,71.0
2792414,529,19,0,10,27,88,73,89.0,76.0
2792446,529,22,3,19,1,79,97,88.0,96.0
2792448,529,22,3,19,1,83,95,88.0,75.0
2792486,529,24,0,8,27,41,95,45.0,95.0
2792489,529,25,1,5,1,40,93,51.0,56.0
2792501,529,25,3,19,1,69,64,77.0,28.0
2792508,529,26,3,19,1,55,22,75.0,5.0
2792526,529,27,3,19,1,37,13,11.0,47.0
2792529,529,27,0,8,27,49,16,53.0,23.0
2792531,529,27,3,19,1,53,23,73.0,7.0
2792535,529,27,3,19,1,83,22,78.0,27.0
2792549,529,29,3,19,1,76,16,87.0,16.0
2792592,529,33,3,19,1,72,14,82.0,32.0
2792606,529,33,3,19,1,68,16,64.0,8.0
2792627,529,34,3,19,1,79,25,86.0,49.0
2792687,529,39,3,19,1,69,39,54.0,50.0
2792731,529,41,3,19,5,20,29,26.0,44.0
2792741,529,42,0,8,27,83,74,87.0,68.0
2792743,529,42,0,8,27,87,68,86.0,69.0
2792765,529,43,3,4,19,94,27,84.0,46.0
2792789,529,44,3,19,1,54,28,62.0,40.0
2792825,529,47,0,8,22,55,1,52.0,8.0
2792965,529,53,3,19,1,65,65,71.0,66.0
2793000,529,56,2,2,1,21,7,37.0,22.0
2793035,529,58,3,19,1,49,9,53.0,16.0
2793064,529,61,3,19,1,33,5,32.0,17.0
2793088,529,62,3,19,1,61,21,76.0,7.0
2793142,529,65,0,9,22,95,92,100.0,100.0
2793193,529,68,0,8,27,42,78,51.0,89.0
2793195,529,68,3,19,1,51,89,93.0,85.0
2793230,529,70,3,19,1,35,17,42.0,21.0
2793232,529,70,3,19,1,40,13,46.0,42.0
2793293,529,73,3,19,20,33,6,10.0,10.0
2793359,529,77,3,19,20,22,56,49.0,93.0
2793361,529,77,2,0,5,58,76,77.0,71.0
2793362,529,77,3,19,5,77,71,96.0,69.0
2793491,558,84,3,13,1,45,63,64.0,3.0
2793521,558,86,3,19,1,43,60,36.0,64.0
2793563,558,88,3,19,1,49,4,54.0,9.0
2791994,763,0,3,19,1,45,25,37.0,13.0
2791996,763,0,0,8,22,65,21,73.0,0.0
2791999,763,0,1,21,1,73,0,61.0,7.0
2792001,763,0,3,19,1,70,18,74.0,6.0
2792050,763,2,1,21,1,85,100,92.0,97.0
2792091,763,3,3,19,1,70,14,63.0,15.0
2792150,763,5,5,18,10,96,72,100.0,100.0
2792220,763,9,3,19,1,50,51,13.0,53.0
2792259,763,10,3,12,1,69,88,79.0,89.0
2792418,763,19,3,19,1,76,44,74.0,57.0
2792511,763,26,0,8,27,93,11,96.0,14.0
2792536,763,27,0,8,27,78,27,80.0,28.0
2792652,763,35,3,19,1,77,16,73.0,37.0
2792680,763,38,0,8,27,90,88,91.0,83.0
2792770,763,43,0,9,27,80,39,78.0,44.0
2792866,763,48,2,0,1,71,85,92.0,74.0
2792868,763,48,0,8,27,92,74,97.0,74.0
2792903,763,51,0,9,22,90,68,90.0,84.0
2793006,763,56,0,8,27,84,18,81.0,31.0
2793008,763,56,3,19,21,81,31,87.0,63.0
2793079,763,62,3,19,1,87,20,90.0,36.0
2793089,763,62,3,19,1,76,7,71.0,3.0
2793104,763,63,0,8,27,88,70,94.0,69.0
2793120,763,64,0,8,27,80,73,82.0,70.0
2793192,763,68,3,12,1,56,75,42.0,78.0
2793197,763,68,0,8,27,93,85,98.0,80.0
2793234,763,70,3,19,1,74,90,65.0,82.0
2793238,763,70,3,19,1,71,94,65.0,91.0
2793317,763,73,2,0,1,48,93,95.0,91.0
2793360,763,77,3,19,5,49,93,58.0,76.0
2793537,763,87,3,19,1,32,24,40.0,46.0
2793613,763,91,3,19,1,80,82,74.0,62.0
2792009,772,0,3,19,1,23,55,16.0,23.0
2792011,772,0,3,14,1,8,56,61.0,28.0
2792030,772,1,3,19,1,11,59,18.0,32.0
2792074,772,3,3,19,1,5,58,29.0,20.0
2792078,772,3,3,14,1,12,51,64.0,25.0
2792126,772,5,3,14,1,5,65,46.0,62.0
2792136,772,5,3,11,1,10,40,18.0,31.0
2792138,772,5,3,14,1,6,59,61.0,34.0
2792208,772,8,3,14,1,11,62,80.0,30.0
2792221,772,9,3,14,1,13,53,36.0,44.0
2792243,772,9,3,19,1,14,51,31.0,47.0
2792327,772,15,3,14,1,9,69,65.0,86.0
2792442,772,21,3,11,1,9,55,33.0,50.0
2792481,772,24,3,14,1,7,65,48.0,52.0
2792507,772,25,3,19,1,38,57,55.0,22.0
2792527,772,27,3,19,1,11,47,27.0,27.0
2792545,772,28,3,14,1,11,65,60.0,37.0
2792580,772,33,3,19,1,7,48,18.0,42.0
2792657,772,36,3,14,1,7,59,52.0,32.0
2792674,772,38,3,11,1,10,45,18.0,77.0
2792808,772,45,4,17,16,100,100,27.0,13.0
2792849,772,47,3,19,1,18,48,33.0,12.0
