id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2881816,30,0,3,13,1,40,91,65.0,86.0
2881834,30,0,0,9,22,81,85,89.0,75.0
2881883,30,2,0,9,22,67,82,72.0,49.0
2881926,30,4,3,19,1,56,94,97.0,90.0
2881966,30,5,3,13,1,16,94,47.0,84.0
2882024,30,10,3,19,1,28,93,41.0,96.0
2882035,30,10,3,19,1,59,95,60.0,96.0
2882040,30,10,1,21,1,40,100,42.0,85.0
2882044,30,11,0,9,27,31,91,35.0,80.0
2882144,30,16,1,21,1,60,100,58.0,89.0
2882174,30,17,0,1,27,33,94,33.0,100.0
2882234,30,21,3,4,19,62,90,86.0,48.0
2882253,30,22,3,14,1,18,81,46.0,71.0
2882375,30,28,3,19,1,45,87,35.0,81.0
2882392,30,28,0,9,27,39,93,52.0,91.0
2882419,30,30,3,19,1,61,96,66.0,89.0
2882481,30,33,3,19,1,64,92,51.0,88.0
2882634,30,40,1,21,1,13,100,31.0,95.0
2882638,30,40,1,5,1,28,97,24.0,90.0
2882717,30,44,3,19,1,60,94,61.0,79.0
2882723,30,45,3,19,1,75,84,73.0,74.0
2882762,30,46,0,9,22,51,91,56.0,94.0
2882787,30,47,3,19,1,60,94,73.0,84.0
2882852,30,53,3,19,1,56,94,64.0,88.0
2882885,30,55,0,1,27,33,59,34.0,31.0
2882913,30,57,1,21,1,36,100,49.0,90.0
2882929,30,59,0,10,22,25,85,27.0,63.0
2883044,30,63,3,19,1,60,86,39.0,70.0
2883065,30,65,1,21,1,39,100,46.0,84.0
2883129,30,68,3,19,1,33,69,40.0,83.0
2883166,30,73,3,13,1,27,84,61.0,72.0
2883323,30,82,1,21,1,62,100,70.0,89.0
2883368,30,84,3,19,1,79,96,91.0,89.0
2883432,30,87,3,19,21,94,72,87.0,57.0
2883468,30,90,0,10,27,38,91,34.0,77.0
2883477,30,90,0,10,27,32,77,36.0,80.0
2881819,106,0,3,19,1,27,27,21.0,20.0
2881856,106,1,0,10,27,66,77,82.0,83.0
2881857,106,1,3,19,1,82,83,88.0,88.0
2881868,106,2,0,8,22,63,75,70.0,82.0
2881871,106,2,3,19,1,70,76,67.0,68.0
2881893,106,2,3,19,1,41,33,27.0,30.0
2881897,106,3,3,19,1,43,44,40.0,14.0
2881906,106,3,3,19,1,71,55,76.0,75.0
2881909,106,3,3,19,1,68,73,70.0,92.0
2881952,106,5,3,19,1,26,44,45.0,44.0
2881993,106,7,3,13,1,43,69,75.0,80.0
2882074,106,12,3,19,1,48,22,43.0,62.0
2882101,106,14,3,13,1,36,30,71.0,91.0
2882106,106,14,3,19,1,59,77,52.0,54.0
2882108,106,14,3,19,1,58,65,55.0,80.0
2882134,106,15,3,19,1,43,24,39.0,43.0
2882168,106,17,3,19,1,55,26,35.0,21.0
2882170,106,17,3,19,1,40,33,56.0,6.0
2882191,106,18,3,19,1,41,71,35.0,53.0
2882242,106,21,3,12,1,51,67,69.0,78.0
2882245,106,21,3,19,1,46,67,58.0,75.0
2882263,106,22,1,5,1,58,65,47.0,60.0
2882286,106,23,0,1,27,41,60,39.0,53.0
2882296,106,23,3,19,1,47,67,55.0,82.0
2882318,106,25,0,1,27,90,58,92.0,54.0
2882322,106,25,0,1,27,37,66,46.0,71.0
2882362,106,27,0,1,22,35,83,11.0,91.0
2882402,106,29,3,19,1,55,70,58.0,42.0
2882423,106,30,3,19,1,41,26,43.0,16.0
2882443,106,31,3,19,1,46,49,43.0,19.0
2882447,106,31,3,19,1,53,44,70.0,54.0
2882449,106,31,3,19,1,59,57,73.0,60.0
2882492,106,33,2,2,20,7,53,25.0,64.0
2882507,106,34,3,19,1,19,14,41.0,9.0
2882560,106,37,3,19,1,40,78,42.0,93.0
2882583,106,37,3,19,1,27,69,41.0,73.0
2882614,106,39,3,19,1,54,69,68.0,93.0
2882623,106,39,3,12,1,70,60,57.0,62.0
2882741,106,45,3,19,1,37,61,35.0,46.0
2882780,106,47,0,9,27,38,93,33.0,95.0
2882781,106,47,3,19,1,33,95,8.0,76.0
2882826,106,50,1,5,1,50,81,37.0,49.0
2882828,106,50,3,13,1,59,79,68.0,97.0
2882830,106,50,3,19,1,73,83,79.0,93.0
2882857,106,53,3,12,1,36,26,26.0,27.0
2882859,106,53,3,19,1,39,37,39.0,54.0
2882876,106,55,1,5,1,49,42,41.0,37.0
2882896,106,55,0,8,27,40,25,49.0,27.0
2882950,106,59,3,19,1,57,70,48.0,85.0
2883033,106,62,3,19,1,58,92,65.0,80.0
2883078,106,65,3,19,1,37,70,27.0,89.0
2883114,106,67,3,19,1,65,72,74.0,97.0
2883121,106,68,3,19,1,77,91,79.0,72.0
2883136,106,68,3,19,1,53,49,55.0,70.0
2883144,106,68,0,8,27,73,57,79.0,65.0
2883169,106,73,3,19,1,46,54,61.0,67.0
2883189,106,74,3,19,1,56,59,45.0,49.0
2883228,106,76,3,19,1,61,51,66.0,77.0
2883258,133,77,5,18,15,94,48,0.0,0.0
2883410,133,86,3,12,1,69,93,61.0,77.0
2881836,670,0,0,10,22,89,75,89.0,75.0
2881874,670,2,3,19,1,34,19,44.0,24.0
2881885,670,2,0,10,22,72,49,63.0,58.0
2881912,670,3,0,8,27,32,14,27.0,21.0
2881914,670,3,3,19,1,27,21,38.0,33.0
2882156,670,17,0,9,27,14,40,14.0,38.0
2882184,670,18,0,8,22,37,18,26.0,11.0
2882361,670,27,0,1,22,65,17,89.0,9.0
2882364,670,28,0,8,27,85,8,84.0,11.0
2882379,670,28,3,19,1,63,26,55.0,32.0
2882400,670,29,0,9,22,31,21,35.0,13.0
2882409,670,29,0,9,27,22,38,27.0,41.0
2882411,670,29,0,8,27,27,41,26.0,49.0
2882562,670,37,0,9,27,41,5,38.0,17.0
2882715,670,44,3,19,1,59,68,37.0,87.0
2882719,670,44,0,8,27,61,79,66.0,76.0
2882721,670,44,0,8,27,66,76,67.0,81.0
2882722,670,44,3,19,1,67,81,75.0,84.0
2882775,670,47,3,19,1,39,5,33.0,27.0
2882840,670,51,3,13,1,15,60,48.0,62.0
2882853,670,53,3,19,1,64,88,56.0,72.0
2882865,670,53,0,1,27,54,79,56.0,81.0
2882893,670,55,0,8,27,54,79,56.0,71.0
2882918,670,57,0,8,27,73,56,88.0,61.0
2882919,670,57,5,18,9,88,61,100.0,100.0
2882956,670,60,3,19,1,43,14,62.0,35.0
2882959,670,60,3,19,1,80,25,84.0,23.0
2882992,670,61,3,19,1,64,8,59.0,14.0
2883014,670,62,0,8,27,88,14,93.0,27.0
2883019,670,62,3,19,1,92,11,92.0,7.0
2883021,670,62,0,10,27,92,7,95.0,3.0
2883024,670,62,3,19,1,96,4,86.0,11.0
2883036,670,63,0,10,27,33,11,49.0,20.0
2883094,670,66,3,12,1,34,9,13.0,5.0
2883106,670,67,0,10,22,63,6,65.0,0.0
2883175,670,74,3,19,5,32,9,42.0,21.0
2883218,670,75,0,9,22,33,8,36.0,2.0
2883270,670,78,3,19,1,48,49,61.0,61.0
2881918,761,3,0,9,27,29,59,33.0,55.0
2881923,761,3,1,5,1,33,59,31.0,36.0
2881925,761,4,3,19,1,32,60,56.0,94.0
2881953,761,5,0,9,27,55,56,60.0,43.0
2882011,761,9,3,19,1,28,79,29.0,59.0
2882034,761,10,3,19,1,33,74,59.0,95.0
2882063,761,12,3,14,1,28,80,40.0,76.0
2882203,761,18,3,19,1,57,73,59.0,41.0
2882206,761,18,3,19,1,66,65,68.0,51.0
2882252,761,21,2,2,20,5,49,18.0,81.0
2882282,761,23,0,10,27,40,40,43.0,48.0
2882284,761,23,3,13,1,43,48,62.0,40.0
2882335,761,26,3,19,1,31,72,32.0,48.0
2882339,761,26,3,13,26,44,84,73.0,62.0
2882374,761,28,3,19,1,38,59,45.0,87.0
2882376,761,28,3,19,1,35,81,30.0,54.0
2882417,761,30,3,19,1,31,89,56.0,77.0
2882459,761,32,3,19,1,23,58,61.0,92.0
2882483,761,33,3,13,1,47,52,61.0,3.0
2882569,761,37,3,19,1,32,76,29.0,59.0
2882573,761,37,3,19,1,38,86,33.0,54.0
2882639,761,40,3,19,1,24,90,26.0,60.0
2882786,761,47,3,19,1,32,65,60.0,94.0
2882883,761,55,0,1,27,35,44,33.0,59.0
2882908,761,56,0,9,22,3,72,100.0,100.0
2882934,761,59,1,5,1,26,80,12.0,67.0
2882947,761,59,0,9,22,33,28,35.0,24.0
2882986,761,61,3,19,1,53,79,58.0,73.0
2883045,761,63,3,19,1,39,70,39.0,36.0
2883089,761,66,0,9,27,23,30,31.0,35.0
2883194,761,74,0,9,27,16,65,11.0,67.0
2883316,761,81,0,1,27,6,51,7.0,50.0
